order_id,customer_id,order_date,ship_state,payment_method,device,coupon_applied,order_status,order_value
O018529,C00879,2024-07-07 09:09:09,Tamil Nadu,UPI,Android,0,delivered,2713.75
O018530,C00594,2024-02-14 03:18:14,Jammu & Kashmir,COD,Android,1,delivered,4800.11
O018531,C00643,2024-09-05 11:23:19,Gujarat,UPI,iOS,0,delivered,3116.61
O018532,C00129,2024-07-04 01:57:23,Telangana,Card,Android,0,delivered,1237.81
O018533,C00801,2024-04-08 19:57:40,Maharashtra,COD,Android,0,delivered,3470.41
O018534,C00455,2024-05-19 11:33:07,Jharkhand,COD,Web,1,delivered,5842.14
O018535,C01610,2024-01-19 01:29:41,West Bengal,UPI,Android,1,delivered,2664.06
O018536,C00876,2024-03-24 03:40:49,Punjab,COD,iOS,0,delivered,1798.16
O018537,C00571,2024-06-16 01:20:53,Assam,UPI,Android,0,delivered,3986.89
O018538,C01096,2025-06-16 07:44:26,Andhra Pradesh,UPI,Android,1,cancelled,4074.91
O018539,C01014,2024-03-21 23:38:57,Jharkhand,UPI,Android,0,delivered,1428.0
O018540,C01184,2024-08-05 01:53:32,Rajasthan,Card,Android,1,delivered,577.11
O018541,C01111,2025-03-16 12:10:28,Odisha,COD,Android,0,delivered,7913.38
O018542,C00401,2024-04-23 07:28:19,Andhra Pradesh,UPI,Android,0,delivered,415.93
O018543,C00462,2024-04-20 12:24:35,Gujarat,Wallet,Android,0,delivered,6793.45
O018544,C01553,2024-09-08 15:12:17,Uttar Pradesh,COD,Android,1,delivered,2454.31
O018545,C00089,2024-02-13 11:35:35,Maharashtra,COD,iOS,0,delivered,1975.78
O018546,C01685,2025-07-13 08:29:09,Assam,COD,Android,0,delivered,621.83
O018547,C00823,2024-11-28 01:05:44,Chhattisgarh,UPI,Android,0,delivered,6773.44
O018548,C00006,2025-04-20 11:51:49,Jammu & Kashmir,UPI,iOS,1,delivered,1829.4
O018549,C01620,2024-07-14 18:20:02,Punjab,Card,Android,0,delivered,2159.34
O018550,C00945,2025-06-24 03:14:35,Bihar,Card,Android,0,delivered,3627.16
O018551,C00084,2024-10-20 10:32:33,Bihar,COD,Android,1,delivered,1879.6
O018552,C01274,2024-01-06 18:41:12,Kerala,UPI,Android,0,delivered,8164.89
O018553,C01690,2024-01-24 14:25:38,Odisha,COD,Android,0,delivered,2662.54
O018554,C01440,2025-07-17 10:24:21,Madhya Pradesh,UPI,iOS,0,delivered,4847.69
O018555,C01096,2025-07-10 16:21:45,Andhra Pradesh,UPI,Android,0,delivered,5176.32
O018556,C00621,2025-03-02 10:06:25,Tamil Nadu,UPI,iOS,0,delivered,5889.36
O018557,C01136,2024-09-23 17:43:34,Maharashtra,UPI,Android,0,delivered,459.6
O018558,C00172,2024-09-19 00:27:09,Odisha,UPI,Android,0,cancelled,1347.89
O018559,C00699,2024-05-29 02:13:04,Rajasthan,COD,Android,0,delivered,2408.86
O018560,C01821,2025-03-16 06:51:04,Bihar,UPI,Android,0,delivered,2555.78
O018561,C00273,2024-09-24 20:29:36,Bihar,UPI,Android,1,delivered,2891.13
O018562,C00530,2024-01-13 18:02:48,West Bengal,UPI,Android,0,delivered,2849.31
O018563,C01704,2024-01-07 12:59:44,Tamil Nadu,COD,Android,1,cancelled,3138.42
O018564,C00319,2024-07-29 13:40:23,West Bengal,COD,Android,0,returned,4976.23
O018565,C01106,2024-04-30 23:16:00,Assam,COD,iOS,0,delivered,2350.23
O018566,C01099,2024-04-29 10:13:18,Jammu & Kashmir,Card,Android,0,delivered,1416.9
O018567,C00429,2025-01-18 06:54:23,Jharkhand,Card,Android,0,delivered,5071.14
O018568,C01484,2024-04-13 16:01:43,West Bengal,UPI,Web,1,delivered,7828.7
O018569,C00847,2024-07-09 11:44:18,Gujarat,Wallet,Android,0,delivered,3444.96
O018570,C01370,2024-06-07 11:25:37,Maharashtra,UPI,Android,0,delivered,970.8
O018571,C00249,2025-05-27 17:12:12,Gujarat,UPI,iOS,0,delivered,2649.52
O018572,C01667,2025-06-13 05:39:33,Madhya Pradesh,COD,Android,0,cancelled,723.57
O018573,C00387,2025-05-02 02:28:41,Haryana,UPI,Web,1,cancelled,2738.7
O018574,C01958,2025-05-31 22:40:45,Jharkhand,COD,Android,0,delivered,3562.96
O018575,C01891,2024-04-28 04:48:08,Andhra Pradesh,UPI,Android,0,delivered,2358.5
O018576,C01737,2024-08-09 17:03:02,Chhattisgarh,UPI,Android,1,delivered,894.45
O018577,C00363,2025-01-31 04:38:38,West Bengal,UPI,Android,1,delivered,2582.2
O018578,C01320,2024-09-14 18:54:59,Jammu & Kashmir,COD,Android,0,delivered,3184.2
O018579,C00068,2025-07-27 00:24:04,Madhya Pradesh,UPI,Web,0,delivered,1962.63
O018580,C00438,2024-03-12 13:11:55,Andhra Pradesh,COD,Android,0,delivered,7812.55
O018581,C01016,2025-02-26 00:26:10,Haryana,Card,Android,0,cancelled,7400.23
O018582,C01556,2024-03-23 20:43:27,Chhattisgarh,UPI,iOS,0,delivered,5532.72
O018583,C01807,2025-02-23 03:35:11,Haryana,UPI,Android,1,delivered,2856.22
O018584,C01629,2025-07-01 07:49:44,Odisha,COD,iOS,0,cancelled,1749.79
O018585,C01157,2025-02-26 21:31:40,Madhya Pradesh,COD,Web,0,cancelled,5077.91
O018586,C01319,2025-06-10 23:58:43,Madhya Pradesh,COD,Web,1,delivered,6310.66
O018587,C00296,2024-01-08 21:51:28,Delhi,COD,Android,0,cancelled,3124.72
O018588,C00647,2024-11-23 05:03:12,Telangana,Wallet,Android,0,delivered,898.59
O018589,C01992,2024-08-16 13:55:23,Bihar,Card,Android,0,delivered,3820.17
O018590,C01888,2024-03-14 08:21:28,Uttar Pradesh,UPI,Web,0,cancelled,3570.03
O018591,C01892,2024-09-09 19:38:29,Delhi,COD,Android,1,delivered,1404.6
O018592,C00033,2024-08-07 02:31:24,Maharashtra,UPI,Web,0,delivered,9045.56
O018593,C01398,2024-07-22 13:57:18,Karnataka,UPI,iOS,1,delivered,1467.14
O018594,C01829,2024-07-16 23:40:43,Madhya Pradesh,Card,Android,1,delivered,3011.49
O018595,C00032,2025-07-06 06:22:38,Andhra Pradesh,UPI,iOS,1,returned,3942.86
O018596,C00555,2025-06-21 07:20:57,Odisha,UPI,Android,0,delivered,1027.68
O018597,C01983,2025-04-05 22:34:20,Haryana,COD,Android,0,delivered,2359.1
O018598,C01828,2024-05-08 14:20:02,Punjab,COD,Android,0,delivered,2756.61
O018599,C01890,2024-01-02 14:23:30,Telangana,COD,Web,0,delivered,910.27
O018600,C00305,2024-11-20 11:53:37,Punjab,COD,Android,0,delivered,6951.07
O018601,C00793,2024-10-29 10:32:12,Jammu & Kashmir,Wallet,Android,0,delivered,6321.71
O018602,C01132,2024-02-23 19:06:46,Uttar Pradesh,COD,iOS,0,delivered,4860.48
O018603,C00096,2025-03-27 12:10:48,Jammu & Kashmir,COD,Android,1,delivered,2527.96
O018604,C01090,2025-06-16 04:11:01,Gujarat,COD,Android,1,delivered,3115.04
O018605,C00521,2025-05-16 11:39:21,Gujarat,COD,Android,0,delivered,8268.56
O018606,C00230,2024-05-12 14:48:00,Karnataka,COD,Android,0,delivered,7229.42
O018607,C00733,2024-03-05 13:45:25,Jharkhand,UPI,Android,1,delivered,1193.29
O018608,C00358,2025-01-29 01:01:03,Rajasthan,UPI,iOS,0,delivered,5075.13
O018609,C00402,2024-08-09 12:01:46,Odisha,UPI,Web,1,delivered,6457.22
O018610,C00790,2025-02-24 16:09:59,Delhi,COD,iOS,1,delivered,898.53
O018611,C00099,2025-06-07 23:41:59,Andhra Pradesh,COD,Android,0,returned,1854.25
O018612,C00271,2024-04-08 01:53:29,Jammu & Kashmir,UPI,Android,0,delivered,9112.53
O018613,C01799,2024-11-02 04:59:24,Madhya Pradesh,Card,Android,0,delivered,3606.66
O018614,C01933,2024-10-06 07:25:32,Rajasthan,COD,Android,0,delivered,1440.87
O018615,C00362,2025-06-26 16:49:56,Uttar Pradesh,UPI,Android,0,delivered,3582.45
O018616,C01188,2025-04-26 05:02:29,Madhya Pradesh,UPI,iOS,1,delivered,3720.54
O018617,C00528,2024-04-19 15:06:49,Kerala,UPI,Web,0,delivered,10330.32
O018618,C01193,2024-05-07 22:35:20,Gujarat,UPI,Android,1,delivered,5215.04
O018619,C01045,2024-12-04 12:24:17,Madhya Pradesh,UPI,Android,0,delivered,4203.4
O018620,C00540,2024-09-17 17:48:45,Gujarat,UPI,Android,0,delivered,3638.54
O018621,C01866,2024-10-23 23:49:36,Madhya Pradesh,NetBanking,Android,0,delivered,7835.49
O018622,C00595,2025-07-27 20:54:22,Jharkhand,COD,Web,0,delivered,5229.51
O018623,C01809,2024-11-18 06:44:17,Madhya Pradesh,COD,Android,1,delivered,475.01
O018624,C00833,2024-01-02 22:47:38,Tamil Nadu,COD,Android,0,delivered,3128.09
O018625,C00397,2025-01-17 11:52:17,Jammu & Kashmir,UPI,Android,0,returned,1407.24
O018626,C01060,2024-07-17 18:36:50,Karnataka,UPI,Android,0,cancelled,3102.52
O018627,C00495,2025-02-07 04:39:47,Haryana,Card,Android,0,delivered,340.04
O018628,C00314,2024-01-26 10:57:16,Telangana,UPI,iOS,0,cancelled,2674.8
O018629,C00490,2025-06-07 13:19:18,Assam,NetBanking,Android,0,delivered,1846.63
O018630,C01300,2025-05-30 11:08:00,Telangana,COD,iOS,1,delivered,1343.94
O018631,C00233,2024-12-27 14:23:24,Karnataka,UPI,Android,0,returned,2684.48
O018632,C01640,2025-07-15 00:36:05,Haryana,UPI,Android,0,delivered,764.52
O018633,C01460,2024-01-07 14:04:26,Jharkhand,COD,Android,1,delivered,615.04
O018634,C01030,2024-01-19 00:12:22,Karnataka,UPI,Android,0,delivered,610.24
O018635,C01559,2024-12-23 15:22:07,Gujarat,UPI,Android,1,delivered,1083.66
O018636,C01706,2024-09-19 01:24:50,West Bengal,UPI,Android,0,delivered,6070.54
O018637,C00664,2025-06-04 23:50:57,Telangana,COD,Android,1,delivered,4289.45
O018638,C00244,2025-06-20 00:22:44,Telangana,UPI,iOS,1,delivered,527.69
O018639,C00241,2024-06-28 05:26:39,Bihar,UPI,Android,0,delivered,1761.55
O018640,C01797,2025-07-11 04:48:22,Chhattisgarh,UPI,Android,0,delivered,8677.52
O018641,C01952,2024-07-21 18:57:14,Gujarat,Wallet,Android,0,delivered,5565.53
O018642,C00558,2024-02-11 05:21:06,Bihar,COD,Android,0,delivered,2758.93
O018643,C01297,2024-10-21 11:11:02,Andhra Pradesh,COD,Android,0,delivered,7121.73
O018644,C00075,2025-07-03 19:52:07,Uttar Pradesh,UPI,Android,0,delivered,1053.72
O018645,C00283,2024-11-17 21:50:36,Jammu & Kashmir,NetBanking,Android,0,cancelled,5549.02
O018646,C01732,2025-02-17 18:31:14,Jharkhand,UPI,iOS,0,delivered,2105.38
O018647,C01559,2025-06-13 20:42:50,Gujarat,UPI,Android,0,delivered,247.65
O018648,C00087,2024-02-13 12:46:24,Jammu & Kashmir,COD,Android,0,delivered,8780.13
O018649,C00881,2025-06-18 17:45:25,West Bengal,COD,iOS,0,delivered,1013.86
O018650,C01657,2024-12-28 23:40:24,Haryana,UPI,Android,0,delivered,3987.28
O018651,C00930,2024-09-30 20:37:15,Odisha,COD,Android,0,delivered,5393.24
O018652,C01173,2025-02-22 07:08:06,Punjab,Wallet,Android,0,delivered,3314.97
O018653,C01174,2025-01-26 12:44:06,Rajasthan,UPI,Android,0,delivered,1798.74
O018654,C01601,2024-01-02 05:43:56,Kerala,COD,Android,0,cancelled,4241.96
O018655,C00160,2024-10-28 19:14:13,Assam,COD,Android,0,delivered,1002.74
O018656,C00446,2024-05-11 13:35:34,Karnataka,UPI,Android,0,returned,1412.98
O018657,C01820,2024-02-11 16:08:36,Uttar Pradesh,UPI,Android,0,cancelled,2522.61
O018658,C00082,2025-01-21 06:04:15,West Bengal,Card,Android,0,cancelled,2727.76
O018659,C01031,2024-12-01 04:12:23,Chhattisgarh,UPI,Android,1,delivered,8997.87
O018660,C00182,2024-08-05 00:59:05,Karnataka,UPI,Android,0,cancelled,6766.07
O018661,C00870,2024-07-27 23:01:33,Chhattisgarh,UPI,Android,1,delivered,1765.31
O018662,C00966,2024-03-04 13:46:57,Jammu & Kashmir,NetBanking,Android,0,returned,2217.93
O018663,C01550,2024-04-16 07:41:08,Assam,COD,iOS,0,delivered,6433.63
O018664,C00478,2024-10-04 07:31:06,Delhi,UPI,Android,0,delivered,655.65
O018665,C00183,2024-03-17 06:02:00,Haryana,COD,Android,0,delivered,4372.22
O018666,C01338,2025-04-05 07:36:55,Bihar,COD,Android,1,returned,3689.61
O018667,C01580,2024-02-21 18:54:58,Delhi,Card,Android,0,delivered,7843.07
O018668,C00174,2025-06-17 06:14:31,Maharashtra,COD,Web,1,delivered,4249.73
O018669,C00014,2024-07-05 15:31:57,Maharashtra,COD,Android,0,delivered,1208.4
O018670,C01324,2024-09-08 14:42:00,Uttar Pradesh,UPI,Android,0,returned,3502.65
O018671,C01961,2025-01-27 15:44:45,Maharashtra,UPI,Android,0,delivered,3360.86
O018672,C00073,2024-07-03 00:01:32,Rajasthan,COD,Android,0,delivered,9723.79
O018673,C01759,2024-04-19 06:01:42,Jammu & Kashmir,UPI,Android,0,delivered,9733.23
O018674,C00514,2024-05-07 21:00:42,Punjab,COD,Android,1,delivered,1592.17
O018675,C01746,2025-04-26 09:22:13,Gujarat,Wallet,Android,1,delivered,6032.16
O018676,C01797,2024-10-11 18:17:47,Chhattisgarh,Card,Android,1,delivered,3434.81
O018677,C00602,2024-01-22 07:46:06,Kerala,COD,Android,0,delivered,879.6
O018678,C00343,2024-11-28 00:29:09,Delhi,UPI,Android,1,delivered,3649.94
O018679,C01420,2025-07-24 21:25:02,Chhattisgarh,UPI,Android,0,delivered,678.04
O018680,C01870,2024-06-12 06:59:37,Punjab,UPI,Web,0,delivered,3135.71
O018681,C01788,2024-03-22 11:17:44,Karnataka,Card,Android,0,delivered,2523.98
O018682,C01919,2024-02-23 10:37:22,Uttar Pradesh,COD,Android,0,cancelled,8098.2
O018683,C00333,2024-11-15 18:56:24,Andhra Pradesh,COD,Android,0,delivered,246.97
O018684,C00355,2025-07-06 22:23:43,West Bengal,UPI,iOS,1,delivered,1826.9
O018685,C01583,2024-01-06 01:34:23,Bihar,COD,Android,1,delivered,5507.6
O018686,C00847,2024-09-27 09:33:08,Gujarat,COD,Web,0,delivered,2398.44
O018687,C00163,2024-12-12 02:57:45,Chhattisgarh,UPI,iOS,1,delivered,1823.96
O018688,C00116,2025-02-17 18:54:36,Karnataka,COD,Android,0,delivered,3981.27
O018689,C01427,2024-08-18 22:27:51,Jammu & Kashmir,UPI,iOS,0,delivered,7945.84
O018690,C01103,2024-07-11 13:49:31,Haryana,UPI,Android,0,delivered,659.12
O018691,C01471,2024-12-04 10:24:07,Delhi,UPI,Android,0,delivered,1875.98
O018692,C01907,2025-02-24 12:26:16,Karnataka,Wallet,Android,0,delivered,1644.56
O018693,C01032,2025-04-12 00:26:17,Karnataka,UPI,Android,1,delivered,3531.86
O018694,C01047,2025-02-27 23:43:32,Uttar Pradesh,COD,Android,0,delivered,1357.09
O018695,C01805,2024-12-03 05:24:33,Karnataka,UPI,Android,0,delivered,231.81
O018696,C00791,2025-07-28 07:47:07,Assam,COD,Android,0,delivered,1724.91
O018697,C00543,2024-01-11 14:58:49,Haryana,UPI,Android,1,delivered,3636.36
O018698,C00414,2025-02-27 14:34:48,Uttar Pradesh,NetBanking,Android,0,delivered,5974.18
O018699,C00682,2024-02-27 09:49:44,Kerala,COD,Web,0,cancelled,1583.67
O018700,C00642,2025-01-27 07:47:35,Chhattisgarh,Card,Android,0,delivered,7310.28
O018701,C01931,2024-05-31 00:36:22,Rajasthan,COD,Android,0,delivered,2689.57
O018702,C01433,2025-04-15 18:11:36,Kerala,UPI,Android,0,delivered,3425.22
O018703,C00669,2025-07-13 11:31:53,Jammu & Kashmir,UPI,Android,1,cancelled,1578.18
O018704,C00022,2024-08-24 06:44:09,Jammu & Kashmir,UPI,Web,0,delivered,8746.64
O018705,C01662,2025-02-16 22:14:44,Chhattisgarh,NetBanking,Android,0,delivered,749.38
O018706,C01427,2024-09-01 08:20:07,Jammu & Kashmir,UPI,Android,1,delivered,1492.14
O018707,C00969,2025-02-26 10:05:27,Odisha,UPI,Android,1,delivered,3836.35
O018708,C01705,2024-02-13 08:28:41,Gujarat,COD,iOS,1,delivered,6283.48
O018709,C01702,2024-09-13 03:36:06,Uttar Pradesh,UPI,Web,0,cancelled,5719.52
O018710,C01181,2025-03-13 05:40:01,Bihar,UPI,Android,0,delivered,1585.38
O018711,C00330,2025-05-28 11:20:59,Punjab,COD,Android,0,returned,2189.33
O018712,C01046,2024-10-05 19:10:46,Gujarat,UPI,iOS,1,delivered,908.48
O018713,C01496,2024-05-20 10:32:51,Madhya Pradesh,UPI,Android,0,delivered,1266.72
O018714,C01288,2025-06-27 12:41:10,Jammu & Kashmir,COD,Android,0,delivered,3295.79
O018715,C01327,2024-07-19 12:38:43,Maharashtra,UPI,Android,0,delivered,1569.27
O018716,C00902,2025-02-13 00:42:46,Bihar,COD,Android,0,delivered,2722.82
O018717,C01799,2024-09-13 09:18:22,Madhya Pradesh,COD,iOS,0,returned,4336.69
O018718,C00724,2024-07-15 01:53:33,Jharkhand,COD,Android,1,delivered,7722.94
O018719,C01489,2024-06-23 07:26:28,Maharashtra,COD,iOS,0,delivered,1944.97
O018720,C01188,2024-05-31 13:14:30,Madhya Pradesh,UPI,Android,0,delivered,2367.6
O018721,C01160,2025-01-19 09:06:02,Telangana,Card,Android,1,delivered,9292.6
O018722,C00252,2024-04-11 06:17:27,Gujarat,Wallet,Android,1,delivered,5251.61
O018723,C00205,2025-07-03 06:10:28,Jharkhand,COD,Android,0,returned,3431.8
O018724,C01880,2024-02-23 01:54:08,Kerala,COD,iOS,0,delivered,2037.51
O018725,C01326,2024-03-08 13:37:06,Tamil Nadu,NetBanking,iOS,0,delivered,5867.31
O018726,C01266,2025-04-16 14:03:56,West Bengal,COD,Android,0,delivered,4489.27
O018727,C00832,2025-03-13 06:11:18,Chhattisgarh,COD,iOS,0,delivered,525.96
O018728,C01951,2025-07-26 10:02:45,Punjab,COD,Android,1,delivered,4844.0
O018729,C00791,2024-01-27 06:19:42,Assam,UPI,Android,0,delivered,2340.42
O018730,C01085,2025-05-10 05:57:25,Jharkhand,COD,iOS,0,delivered,4991.54
O018731,C00465,2025-01-27 01:19:29,Maharashtra,UPI,Android,0,delivered,1595.45
O018732,C01842,2024-07-19 12:23:59,Uttar Pradesh,UPI,Android,0,delivered,4800.5
O018733,C01326,2024-09-28 10:03:59,Tamil Nadu,Wallet,iOS,0,delivered,5097.52
O018734,C01496,2025-06-01 22:51:17,Madhya Pradesh,UPI,Android,0,delivered,2443.66
O018735,C01835,2024-05-08 19:35:35,Kerala,COD,Android,0,delivered,8576.54
O018736,C00394,2024-07-07 21:43:48,Assam,UPI,Web,0,delivered,6296.31
O018737,C01631,2025-04-20 21:15:36,Madhya Pradesh,UPI,Android,1,delivered,6447.26
O018738,C01021,2024-01-26 04:31:06,Punjab,COD,Android,0,delivered,2031.06
O018739,C00660,2025-05-07 13:27:50,Chhattisgarh,COD,Android,0,returned,4621.92
O018740,C00912,2024-02-22 00:25:41,Kerala,COD,Android,1,delivered,2799.32
O018741,C01998,2025-06-08 03:35:09,Telangana,Card,Android,0,delivered,4410.11
O018742,C01283,2024-11-07 10:06:06,Odisha,NetBanking,Android,0,delivered,6980.91
O018743,C01566,2025-07-12 03:35:38,Chhattisgarh,Card,iOS,0,delivered,3295.61
O018744,C00530,2024-11-05 13:01:14,West Bengal,COD,iOS,0,delivered,8620.34
O018745,C01211,2025-02-04 19:58:06,Odisha,UPI,Android,1,delivered,6313.56
O018746,C01990,2024-04-27 10:57:48,Bihar,NetBanking,Android,1,delivered,2263.03
O018747,C01236,2024-12-08 06:15:31,Chhattisgarh,Card,Android,0,delivered,5271.79
O018748,C01059,2024-10-25 05:39:56,Bihar,COD,Android,0,delivered,3772.45
O018749,C01171,2025-06-30 02:10:17,Chhattisgarh,UPI,Web,0,delivered,1094.42
O018750,C01306,2025-07-17 11:39:36,Telangana,UPI,Android,1,delivered,1113.22
O018751,C01571,2024-08-22 23:39:33,Kerala,COD,Web,0,delivered,1167.61
O018752,C01612,2025-06-17 00:09:00,Maharashtra,COD,Android,0,cancelled,2491.89
O018753,C01608,2025-03-18 17:07:03,Andhra Pradesh,UPI,Android,1,delivered,6194.91
O018754,C01273,2024-05-07 02:59:51,Karnataka,Card,Android,1,delivered,13980.7
O018755,C00057,2024-06-21 14:23:15,West Bengal,COD,Android,0,delivered,6681.0
O018756,C01893,2025-07-05 15:17:56,Jharkhand,COD,Android,0,delivered,5468.16
O018757,C01329,2024-04-18 13:59:29,Jharkhand,COD,Android,1,delivered,5190.27
O018758,C00522,2024-08-02 07:32:35,Odisha,UPI,Android,0,delivered,3811.05
O018759,C01749,2025-07-06 01:29:47,Telangana,Card,Android,0,delivered,862.84
O018760,C00361,2024-12-30 13:11:57,Bihar,UPI,Android,1,delivered,5408.36
O018761,C01261,2024-04-03 16:54:41,Punjab,COD,Android,1,delivered,6660.74
O018762,C00234,2024-12-11 06:26:12,Uttar Pradesh,UPI,Android,0,delivered,6827.91
O018763,C01949,2025-07-06 05:14:23,Gujarat,UPI,Web,0,delivered,1587.08
O018764,C00223,2024-10-12 21:04:28,Bihar,COD,Web,0,delivered,5514.85
O018765,C01640,2024-04-25 10:52:34,Haryana,UPI,iOS,1,delivered,5291.63
O018766,C00327,2024-03-10 19:20:02,Telangana,NetBanking,Web,1,delivered,4801.51
O018767,C01122,2024-09-26 01:29:10,Haryana,Wallet,Android,0,delivered,1850.6
O018768,C01250,2024-10-07 14:03:30,Assam,NetBanking,Android,0,delivered,3462.87
O018769,C01758,2025-04-27 09:25:31,Assam,NetBanking,Android,0,delivered,2326.57
O018770,C00836,2024-05-23 06:52:20,West Bengal,NetBanking,Android,0,delivered,352.07
O018771,C00489,2025-04-25 11:32:18,Gujarat,COD,iOS,0,delivered,6166.66
O018772,C00478,2025-07-09 19:57:01,Delhi,Card,iOS,0,delivered,2806.02
O018773,C00985,2024-02-13 03:23:26,Delhi,UPI,iOS,0,delivered,3057.62
O018774,C01358,2024-08-11 08:53:39,Punjab,UPI,Android,0,delivered,8392.08
O018775,C00792,2024-01-05 12:11:24,Karnataka,UPI,Android,0,delivered,2650.94
O018776,C01579,2024-02-19 00:25:20,Chhattisgarh,UPI,Android,0,cancelled,1349.1
O018777,C01887,2024-06-15 00:15:47,Haryana,UPI,Android,0,delivered,2748.24
O018778,C00512,2025-03-15 18:36:51,Karnataka,UPI,Android,1,delivered,3315.99
O018779,C01013,2024-03-23 00:06:10,Assam,COD,Android,0,delivered,1764.86
O018780,C00382,2024-09-24 22:35:26,Gujarat,COD,Android,0,delivered,1159.24
O018781,C01447,2024-09-05 21:57:34,Madhya Pradesh,COD,Android,1,delivered,6072.69
O018782,C01372,2024-04-26 09:36:02,Telangana,NetBanking,Android,0,delivered,4208.98
O018783,C01177,2024-05-30 05:26:25,Assam,Card,iOS,0,delivered,1164.44
O018784,C01875,2024-11-14 09:52:38,Kerala,COD,Android,0,delivered,2477.57
O018785,C00452,2024-04-12 14:07:36,Rajasthan,UPI,iOS,1,delivered,2363.03
O018786,C01314,2024-08-05 10:25:33,Gujarat,COD,iOS,0,delivered,2157.8
O018787,C01760,2025-04-23 22:06:58,Assam,COD,Android,1,delivered,2884.02
O018788,C01143,2024-07-22 01:31:52,Kerala,UPI,Android,0,delivered,2051.1
O018789,C00214,2025-01-22 10:20:55,Jammu & Kashmir,UPI,Android,0,delivered,6342.86
O018790,C00565,2024-03-10 08:42:48,Telangana,UPI,Android,0,delivered,1785.8
O018791,C00732,2024-06-05 10:20:39,Chhattisgarh,Wallet,Android,0,delivered,4294.22
O018792,C00439,2024-08-30 09:55:35,Maharashtra,UPI,Android,1,delivered,1254.51
O018793,C00755,2025-07-04 06:44:23,Jharkhand,COD,Android,0,delivered,5839.49
O018794,C01589,2024-02-17 21:43:16,West Bengal,Wallet,Android,0,delivered,3902.15
O018795,C01938,2024-05-04 10:55:49,Rajasthan,Card,iOS,0,delivered,12304.6
O018796,C00629,2024-01-16 13:25:35,Gujarat,COD,Android,0,delivered,2315.39
O018797,C00903,2024-03-15 07:49:37,Tamil Nadu,COD,Android,0,delivered,3453.15
O018798,C01471,2024-06-18 02:26:56,Delhi,UPI,Android,0,delivered,6495.35
O018799,C01867,2025-06-26 15:25:11,Andhra Pradesh,COD,Android,0,delivered,3565.14
O018800,C01066,2025-06-02 15:32:54,Kerala,COD,Android,1,delivered,2280.58
O018801,C00395,2024-02-28 17:31:07,Haryana,UPI,Android,0,delivered,2199.55
O018802,C00247,2025-07-14 21:28:01,Rajasthan,UPI,Android,0,delivered,1520.2
O018803,C00905,2025-06-03 04:17:30,Haryana,NetBanking,Android,0,delivered,12839.78
O018804,C01315,2024-02-03 12:54:57,Jharkhand,UPI,Android,0,delivered,1941.82
O018805,C00248,2024-05-08 02:20:47,Maharashtra,Card,Android,0,delivered,1847.11
O018806,C01637,2024-10-03 20:21:58,Jharkhand,UPI,iOS,0,delivered,4649.03
O018807,C00599,2024-01-18 13:35:14,Rajasthan,UPI,Android,1,delivered,269.64
O018808,C00865,2025-04-03 21:56:21,Haryana,COD,Android,0,delivered,6227.7
O018809,C01473,2024-06-13 10:33:50,Rajasthan,UPI,Android,0,delivered,4461.08
O018810,C00084,2024-02-07 07:02:04,Bihar,COD,Android,0,delivered,6154.52
O018811,C00773,2024-05-21 00:09:10,Rajasthan,COD,iOS,1,returned,5065.26
O018812,C01245,2024-02-01 10:49:29,Assam,Card,Android,0,delivered,2631.6
O018813,C01690,2024-09-28 11:09:23,Odisha,Card,Android,1,delivered,5967.96
O018814,C00051,2025-05-07 09:45:38,Karnataka,COD,Android,1,delivered,2345.95
O018815,C00550,2024-01-11 04:54:30,Odisha,UPI,Android,1,delivered,2116.96
O018816,C00771,2024-06-17 12:30:56,Uttar Pradesh,UPI,Android,0,delivered,3081.3
O018817,C00981,2025-06-17 18:01:40,Telangana,UPI,Android,0,delivered,5004.69
O018818,C01211,2024-08-22 08:37:02,Odisha,NetBanking,Android,0,delivered,2450.8
O018819,C01549,2024-04-03 13:04:35,Karnataka,COD,Android,1,delivered,5057.92
O018820,C01247,2025-05-31 10:01:45,Karnataka,UPI,iOS,0,delivered,2738.89
O018821,C00465,2024-09-21 23:19:29,Maharashtra,COD,iOS,0,delivered,3169.18
O018822,C00419,2024-06-14 00:11:02,Uttar Pradesh,Card,Web,1,cancelled,5734.44
O018823,C00087,2024-09-23 10:24:38,Jammu & Kashmir,COD,Android,0,delivered,5389.71
O018824,C00259,2024-01-20 17:43:56,Jharkhand,Card,Android,0,delivered,606.64
O018825,C01205,2024-02-19 00:26:31,Rajasthan,Wallet,iOS,0,delivered,908.88
O018826,C00311,2024-09-29 21:35:14,Jammu & Kashmir,COD,iOS,0,delivered,2800.07
O018827,C00173,2024-11-03 13:09:57,Karnataka,NetBanking,Android,1,delivered,1471.77
O018828,C01346,2024-11-19 03:19:10,Chhattisgarh,COD,Android,1,delivered,6172.97
O018829,C01731,2025-06-01 00:46:11,Kerala,COD,Android,1,returned,2573.6
O018830,C01364,2024-10-03 12:55:38,Tamil Nadu,COD,Web,1,returned,3204.22
O018831,C01520,2024-06-18 01:22:42,Punjab,UPI,iOS,1,delivered,4918.45
O018832,C01269,2025-06-03 17:09:07,Gujarat,COD,Android,0,delivered,5199.23
O018833,C00940,2025-06-04 05:03:44,Maharashtra,Card,Android,0,delivered,2452.52
