order_item_id,order_id,product_id,vendor_id,quantity,unit_price,discount_pct,item_status
46369,O015389,P00624,V0049,1,495.88,0.25,delivered
46370,O015389,P00686,V0165,4,552.26,0.13,delivered
46371,O015389,P00017,V0055,2,1183.83,0.0,delivered
46372,O015390,P00295,V0026,2,732.26,0.26,delivered
46373,O015390,P00001,V0009,1,252.04,0.07,delivered
46374,O015391,P00028,V0135,1,468.14,0.0,returned
46375,O015391,P00413,V0021,2,1059.67,0.11,delivered
46376,O015391,P00660,V0186,2,510.35,0.03,delivered
46377,O015392,P00782,V0019,3,282.96,0.19,cancelled
46378,O015392,P00096,V0018,2,574.22,0.11,cancelled
46379,O015392,P00329,V0053,3,970.63,0.2,cancelled
46380,O015393,P00484,V0108,1,359.26,0.16,returned
46381,O015393,P00682,V0095,5,365.84,0.19,delivered
46382,O015393,P00258,V0089,5,248.89,0.21,delivered
46383,O015394,P00473,V0181,3,92.94,0.07,returned
46384,O015394,P00549,V0009,4,1158.32,0.06,returned
46385,O015394,P00526,V0003,2,903.21,0.14,returned
46386,O015394,P00738,V0067,3,688.16,0.23,returned
46387,O015395,P00166,V0077,2,1300.32,0.06,delivered
46388,O015395,P00629,V0105,1,601.32,0.0,delivered
46389,O015396,P00260,V0158,2,688.01,0.01,delivered
46390,O015396,P00410,V0073,3,473.42,0.19,delivered
46391,O015396,P00345,V0099,1,717.67,0.0,delivered
46392,O015397,P00427,V0111,3,1268.22,0.03,delivered
46393,O015397,P00752,V0184,2,317.28,0.21,delivered
46394,O015397,P00048,V0001,3,387.9,0.06,delivered
46395,O015397,P00325,V0070,3,234.52,0.29,delivered
46396,O015397,P00687,V0180,2,555.91,0.13,delivered
46397,O015398,P00486,V0168,2,396.61,0.08,delivered
46398,O015398,P00662,V0097,2,747.12,0.17,delivered
46399,O015398,P00724,V0062,1,501.13,0.11,delivered
46400,O015399,P00328,V0069,2,830.51,0.12,cancelled
46401,O015399,P00391,V0183,2,1079.68,0.25,cancelled
46402,O015400,P00775,V0110,4,531.74,0.11,delivered
46403,O015400,P00092,V0198,1,205.5,0.14,delivered
46404,O015401,P00220,V0164,2,332.43,0.0,delivered
46405,O015401,P00413,V0021,4,1187.35,0.0,delivered
46406,O015401,P00233,V0088,4,520.56,0.33,delivered
46407,O015402,P00792,V0130,2,306.32,0.09,delivered
46408,O015402,P00647,V0118,2,837.48,0.08,delivered
46409,O015402,P00274,V0187,1,140.96,0.24,delivered
46410,O015402,P00590,V0128,2,572.32,0.12,delivered
46411,O015402,P00089,V0146,1,292.93,0.0,delivered
46412,O015402,P00037,V0174,4,781.15,0.27,delivered
46413,O015403,P00675,V0044,1,999.5,0.14,delivered
46414,O015403,P00108,V0140,1,605.32,0.11,delivered
46415,O015404,P00395,V0162,3,955.03,0.17,cancelled
46416,O015404,P00387,V0198,1,606.59,0.0,cancelled
46417,O015404,P00291,V0138,2,1082.57,0.14,cancelled
46418,O015404,P00153,V0103,2,662.49,0.02,cancelled
46419,O015405,P00564,V0040,4,901.37,0.12,delivered
46420,O015406,P00772,V0067,1,976.69,0.32,cancelled
46421,O015406,P00437,V0164,1,398.57,0.0,cancelled
46422,O015406,P00769,V0009,2,582.04,0.16,cancelled
46423,O015406,P00551,V0123,2,972.62,0.15,cancelled
46424,O015407,P00012,V0177,1,454.01,0.2,delivered
46425,O015407,P00157,V0160,2,298.16,0.14,delivered
46426,O015408,P00581,V0075,3,343.64,0.13,delivered
46427,O015408,P00402,V0046,3,886.0,0.14,delivered
46428,O015408,P00393,V0149,2,1280.12,0.0,delivered
46429,O015408,P00334,V0033,3,631.79,0.27,delivered
46430,O015409,P00678,V0047,1,603.17,0.12,returned
46431,O015409,P00344,V0016,3,1158.09,0.2,returned
46432,O015410,P00372,V0158,4,1133.63,0.01,delivered
46433,O015410,P00215,V0083,1,220.91,0.23,delivered
46434,O015410,P00308,V0120,3,936.28,0.04,delivered
46435,O015410,P00445,V0062,1,546.12,0.1,delivered
46436,O015411,P00153,V0103,1,479.75,0.29,delivered
46437,O015411,P00095,V0111,5,831.02,0.0,delivered
46438,O015411,P00363,V0062,2,365.84,0.21,delivered
46439,O015411,P00440,V0130,4,511.45,0.08,delivered
46440,O015411,P00470,V0169,2,1364.58,0.0,delivered
46441,O015411,P00548,V0121,4,1080.92,0.13,delivered
46442,O015412,P00395,V0162,3,922.97,0.2,delivered
46443,O015412,P00122,V0064,2,766.46,0.14,delivered
46444,O015412,P00583,V0074,1,384.37,0.1,delivered
46445,O015412,P00130,V0162,2,391.07,0.24,delivered
46446,O015412,P00454,V0078,1,273.63,0.18,delivered
46447,O015413,P00112,V0086,3,455.97,0.28,cancelled
46448,O015413,P00343,V0180,4,662.71,0.02,cancelled
46449,O015414,P00479,V0194,2,375.21,0.23,delivered
46450,O015414,P00659,V0145,1,964.84,0.29,delivered
46451,O015415,P00458,V0156,2,908.34,0.08,delivered
46452,O015415,P00195,V0142,1,95.01,0.23,delivered
46453,O015415,P00717,V0120,2,151.31,0.08,delivered
46454,O015415,P00375,V0171,2,1005.41,0.19,returned
46455,O015416,P00325,V0070,2,265.2,0.19,returned
46456,O015416,P00212,V0173,1,596.92,0.24,delivered
46457,O015417,P00656,V0184,2,573.71,0.14,delivered
46458,O015417,P00484,V0108,1,376.57,0.12,returned
46459,O015418,P00628,V0021,3,347.28,0.06,returned
46460,O015418,P00395,V0162,3,969.17,0.16,returned
46461,O015418,P00613,V0039,1,302.66,0.03,returned
46462,O015418,P00194,V0175,3,463.69,0.1,returned
46463,O015418,P00795,V0133,1,388.26,0.1,returned
46464,O015418,P00367,V0080,2,300.69,0.32,returned
46465,O015419,P00097,V0056,5,255.9,0.19,delivered
46466,O015419,P00690,V0122,1,558.5,0.0,delivered
46467,O015419,P00577,V0183,2,239.73,0.29,delivered
46468,O015420,P00556,V0150,2,814.91,0.1,delivered
46469,O015420,P00346,V0166,3,1050.77,0.15,delivered
46470,O015420,P00614,V0116,3,554.46,0.0,delivered
46471,O015421,P00177,V0048,4,423.13,0.07,delivered
46472,O015421,P00532,V0104,2,465.63,0.08,delivered
46473,O015421,P00547,V0028,4,543.16,0.23,delivered
46474,O015421,P00373,V0014,2,489.35,0.24,delivered
46475,O015421,P00242,V0125,1,325.0,0.05,returned
46476,O015421,P00276,V0105,4,1192.81,0.17,delivered
46477,O015421,P00206,V0077,1,267.64,0.14,delivered
46478,O015422,P00136,V0060,4,502.36,0.22,cancelled
46479,O015422,P00054,V0088,2,734.57,0.12,cancelled
46480,O015422,P00487,V0026,2,517.53,0.0,cancelled
46481,O015422,P00763,V0008,2,1405.54,0.0,cancelled
46482,O015422,P00438,V0186,3,436.87,0.28,cancelled
46483,O015423,P00375,V0171,1,896.86,0.28,delivered
46484,O015423,P00297,V0125,2,246.49,0.1,delivered
46485,O015424,P00135,V0029,1,313.17,0.2,delivered
46486,O015424,P00437,V0164,2,301.91,0.24,delivered
46487,O015424,P00765,V0036,2,205.96,0.15,delivered
46488,O015424,P00269,V0068,3,325.08,0.25,delivered
46489,O015425,P00747,V0023,2,437.3,0.18,delivered
46490,O015425,P00209,V0045,3,121.29,0.19,delivered
46491,O015425,P00020,V0170,2,128.77,0.0,delivered
46492,O015426,P00442,V0144,1,649.04,0.13,delivered
46493,O015426,P00399,V0139,3,586.3,0.07,delivered
46494,O015426,P00357,V0137,2,444.08,0.31,delivered
46495,O015427,P00671,V0028,4,376.75,0.43,cancelled
46496,O015428,P00579,V0033,4,433.66,0.01,delivered
46497,O015428,P00554,V0125,3,1143.55,0.14,delivered
46498,O015429,P00444,V0111,2,452.6,0.04,delivered
46499,O015429,P00108,V0140,1,638.48,0.06,delivered
46500,O015430,P00282,V0089,4,260.37,0.2,delivered
46501,O015430,P00059,V0160,1,192.7,0.21,delivered
46502,O015430,P00237,V0135,2,434.32,0.14,delivered
46503,O015431,P00788,V0108,2,721.87,0.11,delivered
46504,O015431,P00564,V0040,1,1019.57,0.0,returned
46505,O015431,P00768,V0107,3,1295.92,0.0,delivered
46506,O015432,P00536,V0079,2,776.95,0.14,delivered
46507,O015432,P00091,V0176,4,683.37,0.07,delivered
46508,O015433,P00364,V0084,1,635.15,0.11,delivered
46509,O015434,P00085,V0008,2,134.17,0.18,delivered
46510,O015434,P00559,V0149,3,320.09,0.17,delivered
46511,O015434,P00354,V0143,1,467.41,0.35,delivered
46512,O015434,P00575,V0150,2,874.25,0.13,delivered
46513,O015434,P00509,V0096,3,300.77,0.12,delivered
46514,O015435,P00033,V0055,2,112.42,0.1,delivered
46515,O015435,P00449,V0113,1,1006.21,0.18,delivered
46516,O015435,P00418,V0179,2,471.37,0.07,delivered
46517,O015435,P00047,V0002,2,136.27,0.18,delivered
46518,O015436,P00633,V0028,1,579.16,0.21,delivered
46519,O015437,P00229,V0059,1,777.21,0.13,cancelled
46520,O015438,P00126,V0134,1,911.73,0.22,returned
46521,O015438,P00785,V0070,3,105.48,0.12,returned
46522,O015438,P00546,V0161,1,671.53,0.17,returned
46523,O015438,P00713,V0106,3,213.31,0.08,returned
46524,O015438,P00608,V0050,3,767.6,0.11,returned
46525,O015438,P00397,V0107,5,433.8,0.0,returned
46526,O015439,P00381,V0079,2,491.2,0.1,delivered
46527,O015439,P00101,V0118,2,472.98,0.19,delivered
46528,O015439,P00121,V0194,5,890.35,0.0,delivered
46529,O015439,P00268,V0182,2,1169.29,0.0,delivered
46530,O015440,P00608,V0050,3,510.88,0.41,delivered
46531,O015441,P00276,V0105,2,1392.66,0.03,delivered
46532,O015442,P00325,V0070,3,328.29,0.0,delivered
46533,O015442,P00044,V0067,2,887.61,0.23,delivered
46534,O015442,P00626,V0077,1,740.52,0.17,delivered
46535,O015442,P00095,V0111,1,654.33,0.21,delivered
46536,O015442,P00437,V0164,4,370.56,0.07,delivered
46537,O015442,P00733,V0095,2,183.2,0.11,delivered
46538,O015443,P00522,V0036,2,102.96,0.0,returned
46539,O015443,P00201,V0109,4,427.47,0.21,returned
46540,O015444,P00794,V0036,4,826.32,0.15,cancelled
46541,O015444,P00770,V0188,2,677.94,0.14,cancelled
46542,O015444,P00360,V0100,2,367.17,0.13,cancelled
46543,O015444,P00131,V0067,3,644.25,0.08,cancelled
46544,O015445,P00053,V0135,3,270.81,0.22,delivered
46545,O015445,P00288,V0053,3,379.15,0.0,delivered
46546,O015445,P00777,V0053,3,665.58,0.0,delivered
46547,O015446,P00586,V0135,1,216.33,0.0,cancelled
46548,O015446,P00534,V0048,1,883.63,0.01,cancelled
46549,O015447,P00217,V0025,2,296.58,0.1,delivered
46550,O015448,P00707,V0178,5,1081.94,0.07,returned
46551,O015448,P00663,V0006,1,249.35,0.25,delivered
46552,O015448,P00594,V0129,1,1082.32,0.0,delivered
46553,O015448,P00286,V0139,2,689.24,0.07,delivered
46554,O015449,P00071,V0080,2,202.71,0.0,delivered
46555,O015449,P00030,V0171,2,529.69,0.16,delivered
46556,O015449,P00010,V0102,1,785.63,0.22,delivered
46557,O015449,P00421,V0036,1,485.52,0.28,delivered
46558,O015449,P00684,V0016,3,790.43,0.06,delivered
46559,O015450,P00627,V0137,1,324.41,0.06,delivered
46560,O015450,P00039,V0100,2,311.56,0.26,delivered
46561,O015450,P00507,V0172,2,262.98,0.23,delivered
46562,O015450,P00259,V0131,3,188.94,0.16,delivered
46563,O015450,P00772,V0067,4,1339.08,0.06,delivered
46564,O015450,P00421,V0036,1,531.74,0.21,delivered
46565,O015450,P00171,V0014,1,901.49,0.0,delivered
46566,O015451,P00047,V0002,1,154.44,0.07,returned
46567,O015451,P00111,V0199,5,618.04,0.16,returned
46568,O015451,P00619,V0132,2,177.13,0.0,returned
46569,O015452,P00779,V0114,2,567.78,0.21,delivered
46570,O015452,P00488,V0038,1,712.15,0.14,delivered
46571,O015453,P00740,V0094,1,774.49,0.24,returned
46572,O015453,P00185,V0146,1,377.39,0.2,delivered
46573,O015454,P00058,V0088,1,422.43,0.15,delivered
46574,O015454,P00739,V0046,2,474.95,0.05,delivered
46575,O015454,P00299,V0062,3,446.67,0.13,delivered
46576,O015454,P00723,V0052,4,669.31,0.25,delivered
46577,O015454,P00771,V0200,2,340.58,0.06,delivered
46578,O015455,P00724,V0062,2,461.8,0.18,delivered
46579,O015455,P00140,V0117,3,645.86,0.0,delivered
46580,O015455,P00213,V0147,2,392.72,0.25,delivered
46581,O015456,P00446,V0107,3,276.07,0.2,delivered
46582,O015456,P00260,V0158,1,627.18,0.09,delivered
46583,O015456,P00056,V0092,1,358.37,0.27,delivered
46584,O015456,P00518,V0057,3,414.1,0.21,delivered
46585,O015456,P00006,V0196,2,274.17,0.29,delivered
46586,O015456,P00488,V0038,1,596.16,0.28,delivered
46587,O015457,P00339,V0005,1,555.8,0.16,delivered
46588,O015457,P00557,V0104,1,469.36,0.26,delivered
46589,O015457,P00605,V0006,2,888.04,0.24,delivered
46590,O015457,P00439,V0048,2,691.56,0.24,delivered
46591,O015458,P00479,V0194,3,291.44,0.4,delivered
46592,O015458,P00624,V0049,1,619.48,0.06,delivered
46593,O015458,P00579,V0033,4,240.89,0.45,delivered
46594,O015458,P00270,V0178,2,336.07,0.03,delivered
46595,O015458,P00193,V0041,1,564.64,0.3,delivered
46596,O015459,P00520,V0079,3,369.61,0.19,delivered
46597,O015459,P00678,V0047,1,565.78,0.17,delivered
46598,O015459,P00286,V0139,1,588.43,0.21,delivered
46599,O015459,P00558,V0176,3,873.4,0.13,returned
46600,O015460,P00762,V0156,1,520.52,0.0,delivered
46601,O015460,P00183,V0012,3,771.03,0.11,delivered
46602,O015461,P00772,V0067,4,1336.8,0.07,delivered
46603,O015461,P00136,V0060,3,600.36,0.07,delivered
46604,O015461,P00529,V0070,3,252.39,0.23,delivered
46605,O015461,P00411,V0184,4,1011.45,0.19,delivered
46606,O015462,P00090,V0068,4,238.55,0.38,delivered
46607,O015463,P00112,V0086,2,629.45,0.0,delivered
46608,O015463,P00336,V0014,2,682.0,0.31,delivered
46609,O015463,P00112,V0086,2,629.45,0.0,delivered
46610,O015463,P00738,V0067,1,666.93,0.25,delivered
46611,O015463,P00550,V0134,2,760.42,0.09,delivered
46612,O015464,P00372,V0158,5,1013.06,0.11,delivered
46613,O015464,P00344,V0016,1,1120.56,0.22,delivered
46614,O015464,P00344,V0016,1,1214.61,0.16,delivered
46615,O015465,P00077,V0034,2,439.08,0.25,delivered
46616,O015465,P00425,V0069,1,389.94,0.13,returned
46617,O015465,P00157,V0160,1,327.97,0.05,delivered
46618,O015466,P00523,V0057,2,363.32,0.21,delivered
46619,O015466,P00260,V0158,2,502.66,0.27,delivered
46620,O015466,P00660,V0186,1,524.21,0.0,delivered
46621,O015466,P00690,V0122,1,439.8,0.21,delivered
46622,O015466,P00716,V0188,1,1124.35,0.11,delivered
46623,O015467,P00531,V0179,1,202.57,0.23,delivered
46624,O015467,P00642,V0084,1,769.55,0.06,delivered
46625,O015467,P00782,V0019,2,253.07,0.28,delivered
46626,O015468,P00645,V0169,1,702.23,0.13,delivered
46627,O015468,P00297,V0125,3,258.62,0.05,delivered
46628,O015469,P00542,V0067,1,526.08,0.08,delivered
46629,O015469,P00465,V0018,2,636.66,0.18,delivered
46630,O015469,P00394,V0058,3,967.58,0.09,delivered
46631,O015470,P00453,V0161,2,287.51,0.03,returned
46632,O015470,P00621,V0048,3,506.89,0.21,returned
46633,O015470,P00284,V0139,5,615.64,0.22,returned
46634,O015471,P00604,V0036,2,737.8,0.07,delivered
46635,O015472,P00380,V0020,4,827.35,0.23,delivered
46636,O015472,P00522,V0036,3,98.86,0.04,delivered
46637,O015472,P00504,V0038,3,530.31,0.11,delivered
46638,O015472,P00333,V0123,1,742.53,0.09,delivered
46639,O015472,P00576,V0155,2,917.78,0.0,delivered
46640,O015473,P00186,V0026,2,574.79,0.15,returned
46641,O015473,P00449,V0113,3,1232.12,0.0,delivered
46642,O015473,P00135,V0029,3,388.34,0.01,delivered
46643,O015473,P00374,V0086,4,431.24,0.26,delivered
46644,O015473,P00198,V0183,1,341.47,0.18,delivered
46645,O015473,P00789,V0176,1,166.41,0.33,delivered
46646,O015474,P00112,V0086,1,627.49,0.0,delivered
46647,O015474,P00139,V0069,1,948.58,0.03,delivered
46648,O015474,P00134,V0086,3,451.1,0.13,delivered
46649,O015475,P00158,V0183,2,320.02,0.06,delivered
46650,O015475,P00131,V0067,3,679.97,0.03,delivered
46651,O015475,P00752,V0184,3,284.32,0.29,delivered
46652,O015475,P00078,V0088,3,449.38,0.13,delivered
46653,O015475,P00679,V0013,1,417.8,0.07,delivered
46654,O015476,P00252,V0158,1,721.45,0.24,returned
46655,O015476,P00010,V0102,3,878.83,0.13,delivered
46656,O015476,P00777,V0053,1,648.63,0.03,delivered
46657,O015477,P00617,V0076,2,635.79,0.35,delivered
46658,O015477,P00664,V0167,2,545.61,0.06,delivered
46659,O015477,P00530,V0069,3,522.01,0.0,delivered
46660,O015477,P00687,V0180,3,640.75,0.0,delivered
46661,O015477,P00213,V0147,3,319.18,0.39,delivered
46662,O015477,P00502,V0193,2,506.55,0.08,delivered
46663,O015477,P00509,V0096,1,271.24,0.21,delivered
46664,O015478,P00433,V0193,2,482.22,0.09,delivered
46665,O015478,P00548,V0121,2,1107.11,0.11,delivered
46666,O015478,P00147,V0058,2,600.28,0.2,delivered
46667,O015478,P00652,V0084,4,1125.13,0.18,delivered
46668,O015478,P00581,V0075,2,312.99,0.21,delivered
46669,O015479,P00682,V0095,2,317.59,0.3,delivered
46670,O015479,P00506,V0106,1,705.3,0.09,delivered
46671,O015479,P00187,V0037,2,90.4,0.23,delivered
46672,O015479,P00134,V0086,2,482.77,0.07,delivered
46673,O015480,P00736,V0182,1,501.97,0.15,delivered
46674,O015480,P00680,V0144,2,704.8,0.2,delivered
46675,O015480,P00483,V0093,2,122.14,0.11,delivered
46676,O015480,P00687,V0180,1,563.25,0.12,delivered
46677,O015480,P00724,V0062,1,450.17,0.2,delivered
46678,O015480,P00448,V0132,3,821.52,0.03,delivered
46679,O015481,P00581,V0075,3,302.73,0.24,delivered
46680,O015481,P00252,V0158,2,701.56,0.26,delivered
46681,O015482,P00597,V0158,1,456.07,0.29,delivered
46682,O015482,P00613,V0039,2,266.76,0.14,delivered
46683,O015482,P00402,V0046,1,769.83,0.25,delivered
46684,O015482,P00716,V0188,4,1238.58,0.02,returned
46685,O015483,P00531,V0179,4,224.36,0.15,delivered
46686,O015484,P00551,V0123,3,1011.78,0.12,delivered
46687,O015485,P00300,V0079,2,277.66,0.23,delivered
46688,O015485,P00378,V0102,1,345.43,0.0,delivered
46689,O015486,P00149,V0180,2,450.2,0.06,delivered
46690,O015486,P00601,V0003,2,287.0,0.2,delivered
46691,O015487,P00576,V0155,2,917.78,0.0,delivered
46692,O015487,P00629,V0105,1,394.34,0.34,delivered
46693,O015487,P00167,V0054,2,539.16,0.34,delivered
46694,O015488,P00669,V0004,1,1262.92,0.0,delivered
46695,O015488,P00517,V0074,5,1422.68,0.01,delivered
46696,O015489,P00563,V0053,3,499.72,0.09,delivered
46697,O015489,P00116,V0026,3,219.93,0.0,delivered
46698,O015489,P00291,V0138,2,816.1,0.35,delivered
46699,O015489,P00721,V0013,2,1093.87,0.05,delivered
46700,O015490,P00550,V0134,2,796.47,0.05,delivered
46701,O015490,P00086,V0112,3,630.36,0.05,delivered
46702,O015490,P00306,V0060,2,1077.63,0.26,delivered
46703,O015490,P00761,V0166,2,103.64,0.14,delivered
46704,O015491,P00114,V0045,3,609.95,0.12,delivered
46705,O015491,P00631,V0016,2,622.51,0.18,delivered
46706,O015491,P00420,V0143,5,1160.7,0.17,delivered
46707,O015491,P00711,V0194,3,301.67,0.24,delivered
46708,O015492,P00435,V0148,3,358.36,0.04,delivered
46709,O015492,P00001,V0009,2,229.8,0.15,delivered
46710,O015492,P00319,V0020,4,873.59,0.11,delivered
46711,O015492,P00014,V0161,2,159.66,0.07,delivered
46712,O015492,P00507,V0172,5,342.01,0.0,delivered
46713,O015492,P00178,V0091,1,801.98,0.32,delivered
46714,O015492,P00775,V0110,3,497.48,0.16,delivered
46715,O015493,P00248,V0127,4,950.73,0.18,delivered
46716,O015493,P00278,V0119,2,521.64,0.07,delivered
46717,O015494,P00568,V0155,2,463.23,0.21,returned
46718,O015494,P00465,V0018,4,599.24,0.23,delivered
46719,O015494,P00187,V0037,1,98.99,0.15,delivered
46720,O015494,P00220,V0164,3,303.66,0.09,delivered
46721,O015494,P00230,V0048,3,1169.66,0.14,delivered
46722,O015495,P00216,V0050,2,420.02,0.09,returned
46723,O015495,P00655,V0160,2,900.14,0.34,returned
46724,O015495,P00504,V0038,2,539.69,0.1,returned
46725,O015496,P00125,V0113,1,501.71,0.13,returned
46726,O015496,P00006,V0196,3,276.69,0.28,returned
46727,O015497,P00188,V0070,3,449.69,0.0,delivered
46728,O015497,P00445,V0062,2,411.67,0.32,delivered
46729,O015498,P00011,V0008,2,446.82,0.11,delivered
46730,O015498,P00339,V0005,2,582.37,0.12,returned
46731,O015499,P00629,V0105,1,531.56,0.12,delivered
46732,O015499,P00634,V0179,4,432.42,0.28,delivered
46733,O015499,P00062,V0073,2,441.81,0.33,delivered
46734,O015500,P00563,V0053,1,507.93,0.07,delivered
46735,O015500,P00404,V0190,3,714.51,0.14,delivered
46736,O015500,P00420,V0143,3,1214.9,0.13,delivered
46737,O015500,P00402,V0046,1,904.51,0.12,delivered
46738,O015501,P00748,V0062,3,487.25,0.14,cancelled
46739,O015501,P00576,V0155,2,835.21,0.09,cancelled
46740,O015502,P00064,V0161,2,565.4,0.04,delivered
46741,O015503,P00522,V0036,2,102.96,0.0,delivered
46742,O015503,P00575,V0150,2,621.99,0.38,returned
46743,O015503,P00384,V0098,3,160.77,0.31,delivered
46744,O015504,P00197,V0017,2,356.55,0.1,delivered
46745,O015504,P00573,V0173,3,179.16,0.19,delivered
46746,O015504,P00226,V0135,2,313.23,0.24,delivered
46747,O015504,P00720,V0131,1,337.52,0.51,delivered
46748,O015504,P00477,V0006,2,1365.17,0.05,returned
46749,O015505,P00432,V0041,2,118.35,0.44,delivered
46750,O015505,P00244,V0103,3,803.08,0.13,delivered
46751,O015505,P00350,V0181,3,956.92,0.09,delivered
46752,O015506,P00016,V0002,5,917.44,0.21,returned
46753,O015506,P00015,V0019,1,659.48,0.02,delivered
46754,O015506,P00177,V0048,1,377.06,0.17,delivered
46755,O015506,P00192,V0090,3,591.16,0.04,delivered
46756,O015506,P00607,V0042,3,291.14,0.1,delivered
46757,O015507,P00491,V0187,2,333.98,0.0,delivered
46758,O015508,P00168,V0021,2,1105.96,0.01,delivered
46759,O015508,P00095,V0111,4,728.73,0.12,delivered
46760,O015509,P00160,V0136,3,1494.19,0.0,delivered
46761,O015509,P00224,V0063,2,493.97,0.08,delivered
46762,O015509,P00610,V0146,2,152.4,0.2,delivered
46763,O015510,P00267,V0192,3,279.0,0.05,delivered
46764,O015510,P00484,V0108,5,370.21,0.13,delivered
46765,O015510,P00753,V0088,3,307.8,0.05,delivered
46766,O015510,P00218,V0166,4,524.43,0.3,delivered
46767,O015510,P00670,V0020,2,426.08,0.11,delivered
46768,O015511,P00344,V0016,4,1441.34,0.0,delivered
46769,O015511,P00064,V0161,2,588.47,0.0,delivered
46770,O015512,P00404,V0190,4,764.18,0.08,delivered
46771,O015512,P00313,V0119,1,247.01,0.07,delivered
46772,O015513,P00514,V0108,3,776.29,0.0,delivered
46773,O015513,P00223,V0039,2,964.23,0.05,delivered
46774,O015513,P00227,V0122,2,762.41,0.0,delivered
46775,O015513,P00032,V0134,3,304.23,0.06,delivered
46776,O015513,P00734,V0081,3,748.27,0.19,delivered
46777,O015514,P00629,V0105,1,474.0,0.21,delivered
46778,O015514,P00777,V0053,2,650.36,0.02,delivered
46779,O015514,P00758,V0012,1,294.85,0.25,delivered
46780,O015514,P00727,V0008,2,197.03,0.17,delivered
46781,O015514,P00261,V0128,1,542.46,0.08,delivered
46782,O015515,P00612,V0030,4,957.44,0.11,delivered
46783,O015515,P00602,V0055,4,390.77,0.21,delivered
46784,O015516,P00419,V0063,2,218.74,0.03,delivered
46785,O015516,P00354,V0143,2,648.3,0.1,delivered
46786,O015517,P00015,V0019,1,578.03,0.14,delivered
46787,O015517,P00124,V0164,1,347.44,0.18,delivered
46788,O015518,P00119,V0131,2,282.8,0.09,delivered
46789,O015518,P00263,V0036,2,330.28,0.08,delivered
46790,O015518,P00768,V0107,5,1108.03,0.14,delivered
46791,O015518,P00630,V0072,3,280.17,0.01,delivered
46792,O015519,P00172,V0002,2,618.77,0.0,delivered
46793,O015520,P00550,V0134,3,780.75,0.07,delivered
46794,O015520,P00292,V0031,1,131.59,0.18,delivered
46795,O015521,P00468,V0102,1,182.08,0.09,delivered
46796,O015521,P00212,V0173,1,679.66,0.13,delivered
46797,O015521,P00177,V0048,3,432.77,0.05,delivered
46798,O015522,P00451,V0179,1,327.05,0.21,delivered
46799,O015522,P00241,V0167,2,976.91,0.11,delivered
46800,O015522,P00587,V0143,3,918.28,0.15,delivered
46801,O015522,P00568,V0155,3,486.71,0.17,delivered
46802,O015523,P00447,V0106,3,804.49,0.06,delivered
46803,O015523,P00779,V0114,1,721.23,0.0,delivered
46804,O015524,P00736,V0182,1,528.43,0.1,delivered
46805,O015525,P00440,V0130,2,482.68,0.13,delivered
46806,O015525,P00305,V0140,2,183.04,0.06,delivered
46807,O015526,P00345,V0099,5,568.78,0.21,delivered
46808,O015526,P00773,V0053,2,1052.23,0.1,delivered
46809,O015526,P00547,V0028,3,506.14,0.28,delivered
46810,O015527,P00666,V0072,2,210.96,0.24,delivered
46811,O015527,P00149,V0180,4,350.95,0.27,delivered
46812,O015527,P00705,V0050,1,537.94,0.18,delivered
46813,O015528,P00489,V0163,2,289.34,0.22,delivered
46814,O015528,P00571,V0096,2,571.29,0.04,delivered
46815,O015529,P00699,V0198,1,409.31,0.11,delivered
46816,O015529,P00361,V0047,3,410.18,0.01,delivered
46817,O015530,P00707,V0178,1,960.79,0.17,delivered
46818,O015531,P00795,V0133,1,430.13,0.0,delivered
46819,O015532,P00794,V0036,2,825.16,0.15,delivered
46820,O015532,P00168,V0021,4,969.52,0.13,delivered
46821,O015532,P00144,V0010,2,582.4,0.01,delivered
46822,O015532,P00413,V0021,1,873.83,0.26,delivered
46823,O015532,P00661,V0118,1,376.67,0.0,delivered
46824,O015532,P00324,V0077,2,206.91,0.2,delivered
46825,O015533,P00405,V0129,2,322.54,0.32,delivered
46826,O015533,P00166,V0077,3,1384.05,0.0,delivered
46827,O015533,P00105,V0015,5,667.18,0.0,delivered
46828,O015533,P00079,V0146,2,492.12,0.26,delivered
46829,O015533,P00491,V0187,3,298.7,0.11,delivered
46830,O015533,P00438,V0186,3,541.03,0.11,delivered
46831,O015533,P00511,V0070,2,451.28,0.08,delivered
46832,O015533,P00068,V0087,2,385.6,0.07,delivered
46833,O015534,P00438,V0186,1,609.58,0.0,delivered
46834,O015534,P00729,V0125,3,913.61,0.14,delivered
46835,O015534,P00433,V0193,2,357.99,0.33,delivered
46836,O015534,P00532,V0104,3,411.03,0.19,delivered
46837,O015534,P00377,V0019,3,381.68,0.29,delivered
46838,O015534,P00143,V0077,3,221.8,0.15,delivered
46839,O015535,P00664,V0167,1,582.21,0.0,delivered
46840,O015535,P00781,V0143,2,301.46,0.14,delivered
46841,O015535,P00074,V0014,2,457.42,0.0,delivered
46842,O015535,P00234,V0025,2,427.65,0.13,delivered
46843,O015536,P00331,V0179,2,330.75,0.26,cancelled
46844,O015536,P00245,V0129,2,353.82,0.07,cancelled
46845,O015536,P00561,V0184,2,101.58,0.13,cancelled
46846,O015536,P00379,V0170,1,117.65,0.25,cancelled
46847,O015537,P00412,V0001,3,234.26,0.2,delivered
46848,O015537,P00119,V0131,3,245.58,0.21,delivered
