order_id,review_date,rating
O008173,2025-01-22,4.0
O008175,2025-02-16,5.0
O008177,2025-07-12,4.0
O008182,2025-04-13,4.0
O008183,2025-04-17,4.0
O008184,2024-12-27,4.0
O008190,2025-03-17,4.0
O008191,2025-05-19,3.0
O008192,2024-09-30,4.0
O008194,2024-06-01,4.0
O008195,2024-11-04,5.0
O008197,2024-10-26,4.0
O008200,2025-02-08,5.0
O008201,2025-03-19,4.0
O008203,2025-03-31,5.0
O008206,2025-04-29,4.0
O008212,2025-02-15,5.0
O008216,2024-06-27,4.0
O008217,2024-03-08,4.0
O008218,2025-07-15,4.0
O008222,2024-09-07,5.0
O008223,2024-02-20,4.0
O008232,2024-10-29,4.0
O008234,2025-05-05,4.0
O008235,2024-04-15,3.0
O008238,2024-03-12,3.0
O008240,2025-07-14,5.0
O008247,2024-06-05,4.0
O008248,2024-05-09,2.0
O008249,2025-04-12,5.0
O008253,2025-05-28,3.0
O008258,2025-05-04,4.0
O008263,2025-06-01,5.0
O008264,2025-01-10,4.0
O008265,2024-03-27,5.0
O008266,2024-04-30,5.0
O008267,2025-06-27,2.0
O008271,2025-04-30,4.0
O008275,2024-07-30,3.0
O008277,2024-05-12,5.0
O008279,2025-04-20,4.0
O008280,2024-05-17,4.0
O008283,2024-02-05,5.0
O008284,2024-02-23,4.0
O008287,2025-02-12,4.0
O008291,2025-07-27,4.0
O008292,2024-02-04,5.0
O008293,2025-02-18,5.0
O008302,2025-06-03,3.0
O008307,2024-08-15,5.0
O008318,2025-03-12,4.0
O008322,2024-10-12,5.0
O008325,2025-05-05,4.0
O008328,2024-01-30,4.0
O008331,2025-03-12,5.0
O008332,2024-08-19,2.0
O008340,2024-11-10,4.0
O008341,2024-01-25,4.0
O008347,2025-07-21,4.0
O008353,2025-05-15,3.0
O008354,2024-09-07,5.0
O008355,2024-05-29,3.0
O008356,2024-03-02,3.0
O008361,2025-04-21,4.0
O008367,2024-08-21,4.0
O008369,2024-08-03,4.0
O008373,2025-01-24,5.0
O008375,2025-04-05,4.0
O008376,2024-06-07,4.0
O008377,2024-12-16,5.0
O008378,2024-04-07,5.0
O008383,2024-04-08,4.0
O008384,2024-05-13,5.0
O008389,2025-04-25,5.0
O008393,2024-10-18,3.0
O008395,2024-01-05,5.0
O008398,2025-01-08,5.0
O008403,2024-07-04,4.0
O008405,2024-11-27,5.0
O008407,2024-12-03,4.0
O008410,2025-07-12,4.0
O008413,2024-07-07,4.0
O008417,2025-05-30,4.0
O008419,2024-11-04,4.0
O008421,2024-07-12,4.0
O008427,2024-08-02,4.0
O008429,2025-04-18,4.0
O008433,2025-07-04,4.0
O008435,2024-04-28,4.0
O008436,2024-11-16,3.0
O008442,2024-11-05,5.0
O008452,2024-11-25,4.0
O008458,2024-06-27,4.0
O008459,2025-01-20,2.0
O008462,2025-03-20,3.0
O008465,2024-12-18,3.0
O008468,2024-02-29,5.0
O008469,2024-06-12,4.0
O008470,2024-05-27,4.0
O008471,2024-12-15,5.0
O008475,2024-03-08,4.0
O008477,2025-08-04,5.0
O008481,2024-07-01,4.0
O008488,2024-10-11,4.0
O008490,2025-08-03,2.0
O008491,2024-01-30,5.0
O008494,2024-04-26,5.0
O008497,2025-02-09,4.0
O008501,2024-10-14,3.0
O008502,2024-07-26,2.0
O008503,2024-02-13,5.0
O008511,2024-04-08,5.0
O008514,2024-07-18,3.0
O008515,2024-01-09,4.0
O008519,2025-07-07,4.0
O008520,2024-10-15,5.0
O008525,2025-02-12,2.0
O008526,2025-05-10,5.0
O008527,2025-07-31,5.0
O008531,2024-05-06,4.0
O008532,2025-07-09,5.0
O008534,2024-11-17,4.0
O008536,2024-07-19,3.0
O008540,2024-07-08,4.0
O008544,2025-01-13,3.0
O008550,2024-03-16,5.0
O008566,2024-02-06,4.0
O008570,2024-10-06,5.0
O008580,2025-07-03,4.0
O008589,2024-03-12,3.0
O008591,2024-09-06,3.0
O008593,2024-05-15,4.0
O008596,2024-08-23,3.0
O008601,2024-06-15,4.0
O008603,2025-04-09,4.0
O008612,2024-03-25,4.0
O008615,2024-03-14,5.0
O008616,2024-01-13,4.0
O008620,2025-04-01,4.0
O008625,2024-02-02,5.0
O008627,2024-05-04,4.0
O008630,2024-09-05,5.0
O008631,2024-06-03,4.0
O008634,2025-02-05,4.0
O008637,2024-03-30,5.0
O008640,2024-11-19,5.0
O008643,2024-11-09,5.0
O008644,2025-04-05,4.0
O008645,2025-05-26,5.0
O008646,2024-06-14,4.0
O008659,2024-12-09,4.0
O008660,2024-11-20,5.0
O008662,2025-03-28,5.0
O008664,2024-09-13,4.0
O008665,2024-04-24,4.0
O008670,2025-06-11,5.0
O008672,2024-05-31,5.0
O008673,2024-02-26,4.0
O008677,2025-02-11,4.0
O008678,2024-02-06,5.0
O008680,2024-11-02,5.0
O008683,2024-05-05,5.0
O008684,2025-01-19,5.0
O008687,2025-06-19,5.0
O008689,2024-11-29,5.0
O008691,2024-05-01,4.0
O008698,2024-01-15,3.0
O008704,2024-11-06,4.0
O008709,2025-04-01,4.0
O008712,2025-07-27,3.0
O008714,2025-01-23,5.0
O008715,2024-11-19,4.0
O008718,2025-05-10,5.0
O008720,2025-02-20,4.0
O008724,2024-12-19,3.0
O008725,2024-06-25,5.0
O008729,2024-07-14,5.0
O008731,2025-01-30,3.0
O008744,2025-04-16,5.0
O008745,2025-01-14,3.0
O008750,2024-10-08,4.0
O008752,2024-08-19,4.0
O008755,2025-05-10,5.0
O008759,2024-01-26,4.0
O008766,2024-05-12,4.0
O008768,2024-05-17,3.0
O008771,2024-03-05,5.0
O008777,2024-07-20,3.0
O008778,2025-07-29,3.0
O008783,2024-05-19,3.0
O008791,2025-06-03,4.0
O008798,2024-11-04,3.0
O008812,2024-03-28,4.0
O008816,2025-04-05,5.0
O008821,2024-10-26,4.0
O008823,2025-03-23,4.0
O008826,2025-01-17,4.0
O008830,2024-10-02,4.0
O008834,2024-03-16,4.0
O008836,2025-05-26,4.0
O008841,2024-02-04,4.0
O008842,2024-06-01,5.0
O008846,2024-02-27,3.0
O008847,2024-07-28,4.0
O008849,2024-02-20,5.0
O008852,2024-01-20,4.0
O008854,2025-05-04,5.0
O008855,2025-06-10,2.0
O008862,2025-08-01,3.0
O008873,2025-03-07,4.0
O008876,2024-01-28,3.0
O008878,2025-05-03,4.0
O008879,2025-03-28,4.0
O008881,2024-06-28,4.0
O008884,2024-03-31,4.0
O008886,2024-05-30,5.0
O008887,2024-09-02,2.0
O008889,2024-01-12,5.0
O008892,2025-02-24,4.0
O008893,2025-03-14,4.0
O008894,2025-01-25,4.0
O008895,2024-04-08,3.0
O008899,2025-01-26,5.0
O008900,2024-10-13,5.0
O008901,2024-11-16,5.0
O008903,2024-11-28,4.0
O008906,2025-07-24,4.0
O008907,2025-07-08,5.0
O008909,2024-02-11,5.0
O008910,2025-04-04,3.0
O008919,2025-02-10,4.0
O008923,2024-05-01,4.0
O008925,2024-02-01,4.0
O008936,2024-03-13,4.0
O008937,2024-04-24,5.0
O008939,2025-04-25,4.0
O008942,2024-10-09,5.0
O008944,2024-12-13,5.0
O008953,2024-05-10,3.0
O008960,2024-07-14,5.0
O008961,2024-02-01,5.0
O008965,2024-08-09,3.0
O008966,2025-01-24,5.0
O008973,2025-06-26,5.0
O008979,2025-07-26,4.0
O008980,2024-12-25,3.0
O008985,2024-08-14,3.0
O008988,2024-01-24,3.0
O008991,2024-07-19,4.0
O008995,2024-04-27,4.0
O008997,2024-10-29,3.0
O008998,2024-07-16,4.0
O009002,2024-04-05,4.0
O009006,2025-01-01,4.0
O009010,2025-04-06,5.0
O009011,2025-04-14,2.0
O009015,2025-05-09,4.0
O009017,2025-05-23,5.0
O009018,2024-02-20,4.0
O009026,2024-09-19,3.0
O009029,2025-06-06,4.0
O009032,2025-03-21,4.0
O009036,2024-05-21,2.0
O009037,2024-04-30,4.0
O009042,2024-04-27,4.0
O009045,2025-04-18,5.0
O009054,2025-02-08,4.0
O009056,2024-12-06,3.0
O009059,2024-01-13,4.0
O009061,2025-05-03,5.0
O009062,2024-09-28,4.0
O009071,2024-06-08,4.0
O009072,2024-08-15,4.0
O009073,2024-11-22,5.0
O009076,2025-03-02,4.0
O009077,2024-11-10,3.0
O009079,2024-07-14,4.0
O009080,2024-12-15,5.0
O009083,2024-12-07,5.0
O009085,2024-09-26,4.0
O009088,2024-07-01,3.0
O009089,2025-02-09,4.0
O009090,2024-03-19,4.0
O009092,2024-06-23,4.0
O009094,2024-04-26,4.0
O009101,2024-02-11,5.0
O009103,2025-07-01,4.0
O009108,2024-12-28,5.0
O009109,2024-10-12,4.0
O009113,2025-02-10,3.0
O009115,2024-04-30,3.0
O009117,2024-08-18,4.0
O009120,2024-11-27,3.0
O009124,2025-04-03,3.0
O009126,2024-08-21,4.0
O009127,2024-07-26,4.0
O009129,2024-10-28,3.0
O009130,2025-02-07,3.0
O009131,2024-11-07,4.0
O009132,2024-10-02,4.0
O009135,2025-02-06,4.0
O009140,2024-06-24,3.0
O009143,2025-04-22,4.0
O009149,2024-09-26,4.0
O009151,2025-02-10,5.0
O009155,2024-05-04,4.0
O009159,2025-07-07,5.0
O009160,2025-07-22,4.0
O009165,2024-12-03,3.0
O009167,2024-07-09,4.0
O009169,2025-04-09,3.0
O009170,2024-09-01,4.0
O009173,2024-05-02,4.0
O009174,2024-05-25,4.0
O009176,2025-05-11,4.0
O009183,2024-12-14,5.0
O009187,2024-07-06,4.0
O009191,2025-07-14,4.0
O009193,2025-01-23,5.0
O009197,2024-11-08,3.0
O009201,2025-06-04,4.0
O009212,2024-06-10,4.0
O009215,2024-05-05,5.0
O009217,2024-11-20,5.0
O009220,2024-08-30,4.0
O009222,2025-06-24,5.0
O009223,2025-07-02,4.0
O009227,2024-01-13,5.0
O009228,2024-08-13,3.0
O009230,2025-07-06,5.0
O009231,2025-03-15,4.0
O009233,2024-10-06,3.0
O009235,2024-05-08,3.0
O009238,2025-02-03,4.0
O009239,2024-02-11,4.0
O009241,2025-04-27,4.0
O009245,2024-11-14,4.0
O009246,2024-02-02,4.0
O009249,2025-01-08,4.0
O009252,2024-12-14,5.0
O009254,2024-04-11,5.0
O009257,2024-12-09,3.0
O009258,2025-05-11,3.0
O009261,2024-02-24,2.0
O009264,2024-05-06,5.0
O009265,2025-06-06,5.0
O009266,2024-11-21,4.0
O009267,2024-02-01,5.0
O009268,2024-03-28,4.0
O009274,2024-05-30,2.0
O009284,2025-01-24,4.0
O009285,2024-04-01,3.0
O009286,2024-04-29,4.0
O009288,2024-12-28,4.0
O009290,2024-10-18,5.0
O009291,2025-06-25,5.0
O009297,2024-02-20,3.0
O009298,2024-08-12,3.0
O009299,2024-08-17,5.0
O009300,2024-11-17,5.0
O009304,2025-06-16,4.0
O009308,2024-09-11,5.0
O009309,2025-01-16,5.0
O009310,2024-12-21,4.0
O009313,2025-03-28,2.0
O009314,2025-01-27,4.0
O009315,2024-12-17,5.0
O009316,2024-07-24,5.0
O009320,2024-06-08,3.0
O009325,2025-07-10,4.0
O009327,2025-04-15,5.0
O009328,2024-06-25,5.0
O009330,2024-10-30,5.0
O009331,2024-01-20,3.0
O009333,2024-01-25,4.0
O009334,2025-05-10,4.0
O009335,2024-03-06,3.0
O009336,2025-02-17,3.0
O009338,2025-07-16,4.0
O009340,2025-06-23,3.0
O009341,2025-06-25,4.0
O009343,2025-06-28,3.0
O009345,2024-12-17,4.0
O009349,2025-04-18,4.0
O009354,2025-03-13,3.0
O009358,2025-03-10,4.0
O009360,2024-06-13,4.0
O009365,2024-02-18,4.0
O009367,2025-06-10,4.0
O009368,2025-06-21,3.0
O009376,2024-05-23,3.0
O009385,2024-09-21,3.0
O009387,2025-03-06,5.0
O009389,2024-02-10,4.0
O009394,2025-03-06,5.0
O009395,2024-10-08,4.0
O009397,2024-06-19,3.0
O009398,2024-06-08,5.0
O009400,2024-08-10,5.0
O009401,2024-08-07,5.0
O009405,2024-08-09,3.0
O009406,2024-10-08,4.0
O009407,2025-02-10,4.0
O009409,2025-06-29,4.0
O009413,2025-02-25,3.0
O009414,2024-05-03,4.0
O009415,2024-06-12,5.0
O009417,2024-03-22,5.0
O009418,2024-09-04,4.0
O009422,2024-12-14,5.0
O009423,2024-01-20,4.0
O009427,2024-08-16,4.0
O009429,2025-06-17,3.0
O009446,2024-06-13,5.0
O009448,2024-10-31,3.0
O009454,2025-02-20,5.0
O009455,2024-09-25,4.0
O009456,2024-05-18,4.0
O009459,2024-06-03,5.0
O009461,2024-01-15,4.0
O009463,2024-12-31,4.0
O009466,2025-07-16,5.0
O009468,2025-03-04,4.0
O009469,2025-01-16,5.0
O009471,2024-04-18,4.0
O009483,2024-12-15,5.0
O009485,2025-07-04,3.0
O009487,2025-02-28,5.0
O009488,2025-06-08,5.0
O009491,2024-08-09,4.0
O009492,2024-12-04,5.0
O009496,2024-08-22,4.0
O009498,2025-03-26,2.0
O009501,2024-02-18,5.0
O009506,2024-10-29,3.0
O009509,2024-04-10,4.0
O009511,2025-06-12,4.0
O009512,2025-05-12,5.0
O009513,2025-02-24,3.0
O009517,2025-03-09,4.0
O009518,2025-03-24,5.0
O009521,2025-01-07,4.0
O009524,2024-07-17,4.0
O009525,2025-05-12,3.0
O009530,2025-03-13,4.0
O009531,2024-04-04,4.0
O009532,2025-05-14,4.0
O009536,2024-08-09,4.0
O009538,2025-04-25,5.0
O009540,2024-03-19,3.0
O009545,2024-02-26,4.0
O009546,2024-10-18,4.0
O009547,2025-04-20,5.0
O009548,2025-03-17,4.0
O009549,2025-03-21,4.0
O009552,2025-04-14,5.0
O009554,2025-05-11,4.0
O009555,2024-02-17,4.0
O009556,2024-06-19,4.0
O009559,2024-11-03,5.0
O009561,2025-07-01,4.0
O009562,2025-08-02,5.0
O009566,2024-05-16,4.0
O009570,2025-01-13,5.0
O009573,2024-03-29,4.0
O009575,2025-04-14,4.0
O009576,2024-04-10,3.0
O009579,2025-03-24,4.0
O009582,2025-01-17,5.0
O009583,2024-02-09,4.0
O009584,2025-04-03,5.0
O009586,2024-05-05,4.0
O009588,2024-07-17,4.0
O009602,2025-08-07,5.0
O009603,2024-05-23,5.0
O009605,2024-05-04,4.0
O009606,2024-05-15,5.0
O009607,2024-01-10,4.0
O009608,2024-08-28,5.0
O009610,2024-03-15,4.0
O009611,2024-11-17,5.0
O009614,2025-02-18,4.0
O009615,2025-01-03,4.0
O009620,2025-08-06,4.0
O009622,2024-09-22,5.0
O009629,2024-01-26,5.0
O009640,2025-06-07,4.0
O009642,2025-05-11,5.0
O009643,2025-01-13,4.0
O009650,2024-07-14,5.0
O009656,2024-06-23,3.0
O009657,2024-11-08,4.0
O009661,2025-01-08,4.0
O009663,2024-12-25,4.0
O009671,2024-04-30,4.0
O009674,2025-06-17,4.0
O009675,2025-01-27,5.0
O009676,2024-06-03,4.0
O009677,2024-03-20,4.0
O009682,2025-01-04,3.0
O009684,2025-02-11,5.0
O009685,2024-09-11,5.0
O009687,2024-01-25,4.0
O009690,2024-09-30,5.0
O009694,2024-02-05,3.0
O009696,2025-01-31,5.0
O009697,2024-08-25,4.0
O009698,2025-03-03,4.0
O009702,2024-08-08,5.0
O009705,2024-05-01,5.0
O009706,2024-03-12,4.0
O009707,2024-06-28,4.0
O009709,2024-04-23,4.0
O009718,2024-06-25,3.0
O009721,2025-01-02,5.0
O009723,2025-02-22,5.0
O009724,2025-02-16,3.0
O009728,2024-03-04,4.0
O009734,2025-04-03,4.0
O009735,2025-08-09,2.0
O009736,2025-07-27,4.0
O009737,2025-03-07,4.0
O009738,2025-05-06,5.0
O009741,2024-03-16,4.0
O009746,2024-02-22,4.0
O009747,2024-05-15,3.0
O009748,2025-02-05,3.0
O009749,2025-05-09,5.0
O009754,2025-08-01,3.0
O009755,2024-06-26,3.0
O009756,2025-04-13,5.0
O009762,2025-05-01,5.0
O009766,2024-04-01,4.0
O009768,2025-05-18,4.0
O009769,2025-05-29,5.0
O009770,2024-05-14,5.0
O009771,2024-03-15,4.0
O009774,2024-03-17,4.0
O009779,2024-04-20,4.0
O009783,2024-11-27,4.0
O009796,2024-10-18,4.0
O009799,2024-09-27,4.0
O009800,2024-06-14,4.0
O009802,2024-05-03,5.0
O009805,2024-08-15,5.0
O009810,2024-11-24,5.0
O009812,2024-05-10,4.0
O009826,2024-06-25,4.0
O009829,2025-08-04,5.0
O009831,2025-05-02,4.0
O009832,2025-01-19,5.0
O009835,2025-03-28,5.0
O009837,2024-11-11,4.0
O009838,2024-03-26,4.0
O009847,2024-03-23,4.0
O009853,2024-04-10,3.0
O009855,2024-11-12,4.0
O009859,2025-07-07,4.0
O009864,2024-07-20,5.0
O009867,2024-01-22,4.0
O009871,2025-06-12,4.0
O009875,2024-09-27,3.0
O009876,2024-06-13,4.0
O009877,2024-03-16,3.0
O009880,2024-01-13,5.0
O009885,2024-10-21,4.0
O009886,2025-06-11,5.0
O009888,2024-03-09,5.0
O009889,2025-04-28,5.0
O009890,2024-02-26,5.0
O009892,2024-12-11,5.0
O009893,2024-08-12,5.0
O009894,2025-01-11,4.0
O009896,2024-06-03,4.0
O009900,2024-07-09,3.0
O009907,2024-01-31,4.0
O009908,2025-07-15,5.0
O009910,2025-03-15,3.0
O009911,2024-08-16,4.0
O009912,2025-06-26,4.0
O009915,2024-02-13,5.0
O009916,2025-04-12,4.0
O009919,2024-04-10,4.0
O009921,2025-04-06,3.0
O009925,2024-02-05,3.0
O009926,2024-09-04,4.0
O009931,2024-04-07,4.0
O009932,2025-04-22,5.0
O009935,2024-09-04,5.0
O009936,2024-07-25,5.0
O009937,2024-01-12,5.0
O009939,2025-04-11,4.0
O009940,2024-01-09,5.0
O009944,2024-08-18,5.0
O009950,2024-12-26,2.0
O009953,2025-01-18,5.0
O009954,2024-06-06,5.0
O009958,2024-09-08,5.0
O009959,2024-08-26,2.0
O009960,2024-09-17,4.0
O009961,2024-04-22,5.0
O009964,2024-07-14,3.0
O009965,2024-04-14,3.0
O009971,2025-03-13,4.0
O009972,2024-01-18,4.0
O009978,2024-02-19,4.0
O009980,2024-08-22,5.0
O009982,2024-05-02,5.0
O009986,2024-06-25,4.0
O009988,2025-02-03,5.0
O009989,2024-06-04,4.0
O009993,2025-02-08,4.0
O009998,2024-10-06,4.0
O009999,2024-03-04,3.0
O010000,2024-12-09,4.0
O010002,2025-07-11,4.0
O010003,2025-07-29,4.0
O010010,2025-03-12,5.0
O010017,2024-10-24,3.0
O010022,2024-11-30,5.0
O010025,2024-09-21,3.0
O010027,2024-11-18,4.0
O010028,2025-06-01,3.0
O010035,2025-05-31,3.0
O010037,2025-06-28,4.0
O010038,2025-02-01,4.0
O010039,2024-02-07,4.0
O010046,2024-09-16,5.0
O010053,2025-02-20,4.0
O010059,2025-02-26,4.0
O010060,2024-04-29,5.0
O010062,2024-05-24,4.0
O010065,2024-04-02,4.0
O010066,2025-04-29,3.0
O010069,2024-03-03,3.0
O010070,2024-04-02,5.0
O010071,2025-04-09,4.0
O010072,2024-11-22,5.0
O010074,2024-03-01,5.0
O010075,2025-06-01,4.0
O010076,2024-11-10,5.0
O010081,2024-09-03,4.0
O010083,2024-02-11,5.0
O010085,2025-01-12,5.0
O010094,2024-02-09,4.0
O010102,2025-01-17,4.0
O010110,2024-10-04,5.0
O010112,2025-03-14,3.0
O010115,2024-02-11,5.0
O010121,2024-05-13,4.0
O010123,2024-05-22,5.0
O010127,2024-04-02,4.0
O010128,2025-02-28,4.0
O010129,2025-06-19,5.0
O010131,2025-03-15,5.0
O010132,2024-10-30,3.0
O010134,2025-05-26,4.0
O010139,2024-07-21,3.0
O010141,2024-11-23,5.0
O010143,2024-09-10,5.0
O010145,2024-10-29,4.0
O010147,2025-03-20,5.0
O010149,2024-06-16,4.0
O010151,2024-07-15,4.0
O010153,2024-02-10,3.0
O010161,2024-12-20,4.0
O010163,2025-01-23,3.0
O010164,2024-08-30,4.0
O010167,2024-09-11,4.0
O010169,2024-06-10,5.0
O010170,2025-03-11,5.0
O010172,2024-07-10,5.0
O010174,2024-02-07,3.0
O010178,2024-05-27,4.0
O010183,2025-07-30,5.0
O010186,2024-12-10,5.0
O010187,2024-05-02,5.0
O010189,2024-05-14,4.0
O010191,2025-08-01,5.0
O010198,2024-12-15,5.0
O010199,2024-10-06,5.0
O010202,2024-03-30,4.0
O010205,2024-09-02,4.0
O010207,2024-11-19,4.0
O010226,2025-05-19,4.0
O010233,2024-03-16,2.0
O010237,2024-12-31,4.0
O010239,2024-08-31,4.0
O010240,2025-07-28,4.0
O010241,2025-01-10,3.0
O010242,2024-11-14,4.0
O010247,2025-01-22,5.0
O010253,2024-08-26,3.0
O010255,2024-04-03,4.0
O010257,2025-03-05,4.0
O010259,2024-11-21,4.0
O010260,2024-10-31,5.0
O010263,2024-04-13,2.0
O010264,2024-03-21,5.0
O010267,2025-01-14,5.0
O010268,2024-04-26,5.0
O010273,2025-03-21,3.0
O010274,2024-05-03,3.0
O010276,2024-07-25,4.0
O010280,2024-12-30,4.0
O010283,2024-07-03,5.0
O010284,2025-01-16,5.0
O010287,2024-04-13,4.0
O010288,2024-04-18,4.0
O010290,2024-08-02,4.0
O010298,2024-06-16,3.0
O010299,2025-01-28,5.0
O010300,2024-02-16,5.0
O010303,2024-03-21,4.0
O010306,2025-04-24,4.0
O010307,2025-02-09,4.0
O010310,2024-12-17,4.0
O010311,2024-12-19,5.0
O010312,2024-06-16,3.0
O010316,2024-02-12,4.0
O010317,2025-05-06,4.0
O010318,2025-04-11,5.0
O010323,2024-01-10,5.0
O010325,2025-06-01,4.0
O010331,2024-01-20,3.0
O010333,2025-01-28,5.0
O010334,2024-11-09,3.0
O010336,2024-09-12,4.0
O010340,2024-04-02,4.0
O010346,2024-11-19,4.0
O010349,2024-05-13,4.0
O010354,2025-07-17,5.0
O010364,2024-04-22,4.0
O010365,2024-10-24,4.0
O010367,2025-05-26,4.0
O010368,2024-09-27,4.0
O010371,2025-05-02,4.0
O010373,2025-03-17,4.0
O010379,2024-02-13,3.0
O010388,2025-04-08,5.0
O010393,2025-07-28,4.0
O010404,2024-03-28,3.0
O010405,2024-02-22,4.0
O010406,2024-04-13,4.0
O010410,2024-05-17,3.0
O010411,2025-06-11,4.0
O010412,2024-05-07,4.0
O010414,2024-03-21,2.0
O010421,2025-03-24,4.0
O010424,2025-06-27,4.0
O010427,2025-05-09,4.0
O010428,2025-07-23,4.0
O010429,2024-10-28,3.0
O010430,2024-11-21,5.0
O010433,2024-03-16,4.0
O010434,2024-07-27,5.0
O010435,2024-03-28,3.0
O010436,2025-04-14,5.0
O010442,2025-06-01,5.0
O010444,2025-06-14,5.0
O010445,2024-01-14,4.0
O010448,2025-08-05,4.0
O010449,2024-06-09,3.0
O010452,2024-06-26,2.0
O010453,2024-11-19,3.0
O010454,2024-04-01,5.0
O010455,2024-12-01,4.0
O010461,2024-02-04,2.0
O010464,2024-11-07,5.0
O010466,2024-06-18,3.0
O010467,2025-01-04,4.0
O010472,2024-04-20,5.0
O010473,2025-05-12,5.0
O010485,2024-03-09,4.0
O010486,2025-07-12,5.0
O010487,2024-05-08,3.0
O010492,2025-02-02,4.0
O010493,2025-05-21,4.0
O010494,2025-03-18,4.0
O010499,2025-07-27,4.0
O010502,2025-07-13,5.0
O010503,2024-06-21,3.0
O010505,2025-01-14,5.0
O010507,2024-07-16,4.0
O010511,2024-04-18,5.0
O010512,2025-06-19,3.0
O010513,2025-08-11,3.0
O010516,2025-01-12,4.0
O010519,2025-05-16,4.0
O010522,2024-12-12,4.0
O010523,2024-06-04,4.0
O010525,2024-11-03,5.0
O010531,2025-03-20,4.0
O010536,2024-05-10,4.0
O010539,2024-07-29,4.0
O010540,2024-04-07,4.0
O010544,2024-12-16,3.0
O010546,2025-07-07,5.0
O010547,2024-08-06,4.0
O010549,2025-02-13,4.0
O010550,2025-06-21,4.0
O010552,2024-08-10,2.0
O010557,2024-10-04,5.0
O010558,2024-03-03,5.0
O010559,2024-04-15,3.0
O010561,2024-04-13,3.0
O010569,2024-12-11,3.0
O010570,2024-08-13,4.0
O010571,2024-09-26,5.0
O010572,2024-08-29,5.0
O010577,2024-04-22,5.0
O010578,2024-02-22,5.0
O010579,2025-08-11,5.0
O010581,2024-03-02,4.0
O010583,2025-03-28,3.0
O010584,2024-12-22,3.0
O010587,2025-06-11,5.0
O010589,2024-07-01,3.0
O010593,2024-03-12,3.0
O010595,2025-05-15,4.0
O010599,2025-02-11,3.0
O010605,2025-08-05,5.0
O010607,2024-04-05,5.0
O010609,2025-06-25,4.0
O010610,2025-06-27,4.0
O010613,2025-06-05,3.0
O010614,2024-11-23,4.0
O010619,2025-01-13,4.0
O010620,2024-09-14,5.0
O010621,2025-03-08,4.0
O010624,2024-09-27,5.0
O010625,2025-01-20,3.0
O010626,2024-07-01,4.0
O010630,2024-10-23,4.0
O010633,2024-02-08,3.0
O010635,2024-01-17,3.0
O010638,2024-11-19,5.0
O010639,2025-05-10,4.0
O010640,2024-06-03,5.0
O010641,2024-09-24,4.0
O010646,2025-05-09,4.0
O010652,2024-01-20,4.0
O010655,2024-12-27,5.0
O010656,2024-08-31,2.0
O010658,2024-03-29,4.0
O010660,2024-11-07,4.0
O010662,2024-02-02,3.0
O010664,2025-07-03,4.0
O010674,2024-01-22,3.0
O010677,2025-04-19,3.0
O010679,2024-07-27,3.0
O010682,2025-01-09,3.0
O010683,2025-03-08,4.0
O010686,2025-02-27,5.0
O010687,2025-06-27,5.0
O010688,2025-03-27,4.0
O010692,2025-07-22,3.0
O010694,2025-05-10,4.0
O010702,2024-06-01,3.0
O010704,2025-01-31,3.0
O010709,2024-01-29,3.0
O010710,2025-02-06,4.0
O010711,2024-05-22,4.0
O010712,2024-08-10,4.0
O010713,2025-05-05,4.0
O010718,2024-01-29,5.0
O010720,2024-04-05,4.0
O010721,2024-01-21,4.0
O010725,2024-02-03,4.0
O010737,2024-10-14,3.0
O010740,2025-02-25,4.0
O010742,2025-07-25,4.0
O010746,2025-07-26,3.0
O010748,2024-07-26,4.0
O010749,2024-04-14,3.0
O010758,2024-07-29,3.0
O010759,2024-04-16,5.0
O010760,2024-03-11,3.0
O010763,2024-11-18,4.0
O010764,2024-06-03,4.0
O010767,2024-05-27,5.0
O010770,2024-09-17,4.0
O010771,2025-03-11,3.0
O010772,2024-12-13,5.0
O010775,2024-06-08,5.0
O010783,2025-01-25,4.0
O010789,2025-07-10,5.0
O010792,2024-08-08,3.0
O010793,2024-11-16,3.0
O010796,2025-05-18,4.0
O010802,2024-11-27,4.0
O010803,2024-11-06,4.0
O010809,2025-04-14,4.0
O010810,2025-04-09,5.0
O010813,2025-05-07,5.0
O010818,2024-11-06,4.0
O010819,2025-03-28,2.0
O010820,2024-05-26,4.0
O010823,2024-02-12,5.0
O010824,2024-07-31,4.0
O010829,2024-08-19,5.0
O010831,2025-02-13,5.0
O010839,2024-12-15,5.0
O010841,2025-01-19,3.0
O010844,2024-06-09,4.0
O010849,2024-12-15,5.0
O010851,2024-02-11,5.0
O010854,2024-05-21,4.0
O010855,2024-12-16,5.0
O010858,2024-11-21,5.0
O010859,2025-05-26,4.0
O010864,2024-12-28,5.0
O010876,2024-09-16,3.0
O010877,2024-04-21,4.0
O010882,2025-03-29,3.0
O010883,2024-12-06,3.0
O010888,2024-10-04,5.0
O010899,2025-04-20,4.0
O010900,2024-04-01,3.0
O010901,2024-08-18,4.0
O010904,2024-08-18,3.0
O010916,2025-07-21,4.0
O010919,2024-09-20,4.0
O010920,2024-07-17,3.0
O010924,2024-02-21,5.0
O010927,2024-04-27,3.0
O010931,2024-04-21,4.0
O010941,2024-11-22,4.0
O010943,2024-07-22,4.0
O010944,2024-05-10,4.0
O010946,2024-09-29,3.0
O010949,2025-01-27,5.0
