customer_id,signup_date,state,city,gender,age,segment,acquisition_channel
C01130,2024-04-05,Odisha,CityD,M,29,Reseller,Organic
C01131,2023-01-15,Telangana,CityE,M,30,Direct Buyer,Organic
C01132,2023-05-19,Uttar Pradesh,CityE,F,29,Reseller,Referral
C01133,2025-02-27,Telangana,CityA,F,35,Direct Buyer,Referral
C01134,2025-04-07,Delhi,CityC,M,36,Reseller,Influencer
C01135,2023-07-14,Gujarat,CityB,M,22,Reseller,Google Ads
C01136,2024-08-09,Maharashtra,CityC,F,25,Direct Buyer,Organic
C01137,2023-12-29,Odisha,CityE,M,24,Direct Buyer,Organic
C01138,2024-01-04,West Bengal,CityD,F,41,Reseller,Organic
C01139,2025-04-04,West Bengal,CityB,F,48,Direct Buyer,Facebook Ads
C01140,2024-05-12,Haryana,CityA,F,26,Direct Buyer,Facebook Ads
C01141,2024-11-18,Assam,CityB,F,28,Direct Buyer,Influencer
C01142,2025-01-15,Delhi,CityA,F,36,Reseller,Referral
C01143,2024-03-03,Kerala,CityB,F,24,Reseller,Google Ads
C01144,2024-09-01,Delhi,CityA,F,36,Direct Buyer,Referral
C01145,2023-10-14,Chhattisgarh,CityA,F,29,Direct Buyer,Google Ads
C01146,2023-03-08,Tamil Nadu,CityB,F,18,Reseller,Facebook Ads
C01147,2023-05-13,Punjab,CityB,M,19,Reseller,Referral
C01148,2025-05-31,Odisha,CityA,F,27,Reseller,Referral
C01149,2023-06-03,Delhi,CityE,F,39,Direct Buyer,Facebook Ads
C01150,2023-09-30,Madhya Pradesh,CityB,F,22,Reseller,Organic
C01151,2024-09-30,Chhattisgarh,CityC,M,25,Reseller,Organic
C01152,2023-02-01,Uttar Pradesh,CityD,F,31,Reseller,Organic
C01153,2024-09-20,Andhra Pradesh,CityA,F,18,Direct Buyer,Referral
C01154,2024-01-23,Assam,CityA,F,32,Reseller,Referral
C01155,2024-04-14,Telangana,CityD,M,18,Reseller,Organic
C01156,2023-11-22,Kerala,CityE,F,34,Direct Buyer,Organic
C01157,2025-05-16,Madhya Pradesh,CityD,F,23,Direct Buyer,Organic
C01158,2023-02-14,Uttar Pradesh,CityB,F,22,Reseller,Referral
C01159,2023-08-14,Odisha,CityD,F,32,Reseller,Organic
C01160,2024-10-29,Telangana,CityA,M,36,Direct Buyer,Organic
C01161,2023-11-25,Chhattisgarh,CityD,M,33,Direct Buyer,Organic
C01162,2025-01-28,West Bengal,CityC,M,31,Direct Buyer,Organic
C01163,2025-06-22,Assam,CityB,M,31,Direct Buyer,Google Ads
C01164,2023-04-27,Gujarat,CityD,F,33,Direct Buyer,Organic
C01165,2023-12-24,Jammu & Kashmir,CityA,F,33,Direct Buyer,Facebook Ads
C01166,2023-09-19,Delhi,CityB,M,26,Reseller,Referral
C01167,2024-04-09,Delhi,CityA,F,35,Reseller,Influencer
C01168,2025-05-06,Odisha,CityE,M,23,Reseller,Organic
C01169,2023-04-15,Madhya Pradesh,CityC,F,38,Reseller,Organic
C01170,2024-07-03,Andhra Pradesh,CityE,F,36,Reseller,Organic
C01171,2024-08-10,Chhattisgarh,CityC,M,47,Reseller,Organic
C01172,2024-03-11,Madhya Pradesh,CityD,M,34,Direct Buyer,Facebook Ads
C01173,2024-09-25,Punjab,CityB,M,37,Reseller,Organic
C01174,2023-06-02,Rajasthan,CityD,F,18,Reseller,Organic
C01175,2024-02-27,Gujarat,CityC,M,37,Direct Buyer,Google Ads
C01176,2024-06-13,Bihar,CityC,F,39,Reseller,Referral
C01177,2024-02-22,Assam,CityC,F,42,Reseller,Organic
C01178,2024-10-31,Punjab,CityA,M,30,Reseller,Organic
C01179,2024-11-24,Haryana,CityB,M,27,Direct Buyer,Organic
C01180,2024-03-25,Jharkhand,CityD,F,21,Reseller,Influencer
C01181,2023-05-06,Bihar,CityD,M,22,Direct Buyer,Google Ads
C01182,2023-09-24,Odisha,CityE,F,29,Reseller,Google Ads
C01183,2023-08-26,Gujarat,CityC,F,18,Reseller,Influencer
C01184,2024-08-31,Rajasthan,CityC,F,23,Reseller,Referral
C01185,2023-09-28,Gujarat,CityC,M,30,Direct Buyer,Organic
C01186,2024-08-10,Kerala,CityD,F,30,Direct Buyer,Organic
C01187,2023-05-03,Haryana,CityE,M,22,Direct Buyer,Facebook Ads
C01188,2023-10-10,Madhya Pradesh,CityA,F,20,Direct Buyer,Google Ads
C01189,2023-11-23,Kerala,CityB,M,21,Reseller,Organic
C01190,2024-11-10,West Bengal,CityA,F,28,Direct Buyer,Referral
C01191,2024-02-11,Maharashtra,CityD,M,47,Reseller,Influencer
C01192,2024-10-04,Punjab,CityC,F,38,Direct Buyer,Organic
C01193,2025-06-17,Gujarat,CityB,M,31,Reseller,Google Ads
C01194,2023-09-28,Gujarat,CityD,M,34,Reseller,Organic
C01195,2023-08-10,Tamil Nadu,CityD,M,38,Reseller,Referral
C01196,2024-04-04,Telangana,CityD,F,35,Reseller,Organic
C01197,2023-01-18,Uttar Pradesh,CityB,M,27,Reseller,Referral
C01198,2023-05-15,West Bengal,CityB,F,23,Direct Buyer,Referral
C01199,2024-05-08,Kerala,CityE,M,28,Reseller,Organic
C01200,2024-09-02,Kerala,CityE,M,38,Reseller,Google Ads
C01201,2025-03-11,Kerala,CityA,F,27,Direct Buyer,Facebook Ads
C01202,2023-09-11,Maharashtra,CityB,F,21,Reseller,Facebook Ads
C01203,2025-06-21,Gujarat,CityB,F,18,Direct Buyer,Organic
C01204,2023-04-25,Karnataka,CityB,F,29,Direct Buyer,Google Ads
C01205,2025-02-10,Rajasthan,CityE,M,21,Direct Buyer,Organic
C01206,2023-12-03,West Bengal,CityD,F,26,Direct Buyer,Organic
C01207,2024-12-01,Haryana,CityC,F,41,Reseller,Organic
C01208,2023-09-29,Bihar,CityE,F,29,Reseller,Organic
C01209,2025-06-28,Tamil Nadu,CityB,F,23,Reseller,Google Ads
C01210,2023-02-09,Odisha,CityE,F,32,Direct Buyer,Organic
C01211,2025-05-27,Odisha,CityA,M,45,Reseller,Organic
C01212,2023-11-25,Karnataka,CityB,F,29,Reseller,Google Ads
C01213,2025-03-27,Uttar Pradesh,CityA,M,18,Reseller,Referral
C01214,2023-10-14,West Bengal,CityB,F,35,Direct Buyer,Facebook Ads
C01215,2023-05-06,Telangana,CityE,F,32,Reseller,Organic
C01216,2024-07-13,Bihar,CityD,M,30,Direct Buyer,Facebook Ads
C01217,2024-09-04,Kerala,CityC,F,28,Reseller,Organic
C01218,2024-12-19,Chhattisgarh,CityA,F,23,Reseller,Influencer
C01219,2024-05-12,Andhra Pradesh,CityE,F,42,Reseller,Referral
C01220,2024-03-12,Odisha,CityD,F,18,Direct Buyer,Facebook Ads
C01221,2023-06-25,Assam,CityE,F,27,Direct Buyer,Organic
C01222,2023-10-27,Andhra Pradesh,CityA,F,27,Reseller,Organic
C01223,2023-05-22,Jharkhand,CityC,F,36,Reseller,Organic
C01224,2024-05-08,Kerala,CityE,F,39,Direct Buyer,Organic
C01225,2023-05-19,Madhya Pradesh,CityB,F,28,Reseller,Organic
C01226,2024-02-14,Tamil Nadu,CityD,F,31,Reseller,Facebook Ads
C01227,2023-12-22,Maharashtra,CityE,F,32,Reseller,Organic
C01228,2024-04-15,Chhattisgarh,CityD,F,38,Reseller,Facebook Ads
C01229,2023-09-26,West Bengal,CityB,M,38,Reseller,Organic
C01230,2023-11-07,Jharkhand,CityC,F,25,Reseller,Organic
C01231,2023-02-14,Andhra Pradesh,CityC,M,33,Reseller,Google Ads
C01232,2024-06-29,Bihar,CityB,F,33,Direct Buyer,Facebook Ads
C01233,2023-03-24,Bihar,CityD,M,29,Reseller,Referral
C01234,2024-12-07,Assam,CityE,F,32,Direct Buyer,Organic
C01235,2024-07-13,Tamil Nadu,CityB,M,30,Reseller,Referral
C01236,2023-01-12,Chhattisgarh,CityA,M,31,Direct Buyer,Organic
C01237,2024-03-21,Odisha,CityD,F,19,Reseller,Organic
C01238,2023-03-19,Jammu & Kashmir,CityC,M,22,Direct Buyer,Referral
C01239,2025-05-21,Telangana,CityB,F,36,Reseller,Organic
C01240,2024-01-10,West Bengal,CityC,F,20,Direct Buyer,Organic
C01241,2024-04-16,Tamil Nadu,CityD,M,33,Reseller,Influencer
C01242,2023-12-13,Uttar Pradesh,CityC,M,29,Reseller,Google Ads
C01243,2025-05-04,Jammu & Kashmir,CityB,F,38,Direct Buyer,Organic
C01244,2023-11-12,Punjab,CityD,F,35,Direct Buyer,Referral
C01245,2024-07-07,Assam,CityA,M,26,Reseller,Organic
C01246,2024-07-02,Chhattisgarh,CityB,M,28,Direct Buyer,Google Ads
C01247,2023-05-05,Karnataka,CityE,M,18,Reseller,Referral
C01248,2025-06-26,Odisha,CityB,M,28,Reseller,Organic
C01249,2025-02-01,Andhra Pradesh,CityD,F,19,Direct Buyer,Organic
C01250,2025-06-27,Assam,CityB,M,28,Reseller,Organic
C01251,2024-07-26,Gujarat,CityA,F,24,Direct Buyer,Referral
C01252,2025-01-20,Maharashtra,CityA,F,22,Reseller,Facebook Ads
C01253,2024-11-03,Madhya Pradesh,CityE,F,39,Direct Buyer,Organic
C01254,2023-06-16,Tamil Nadu,CityC,F,19,Reseller,Organic
C01255,2025-04-11,Rajasthan,CityD,F,22,Direct Buyer,Organic
C01256,2024-06-24,Uttar Pradesh,CityD,M,24,Direct Buyer,Organic
C01257,2025-02-22,Rajasthan,CityC,F,26,Reseller,Organic
C01258,2023-10-25,Jammu & Kashmir,CityA,F,22,Direct Buyer,Referral
C01259,2024-03-26,Odisha,CityA,M,27,Reseller,Facebook Ads
C01260,2025-01-18,Punjab,CityB,F,32,Direct Buyer,Influencer
C01261,2025-01-08,Punjab,CityE,F,35,Direct Buyer,Influencer
C01262,2024-06-23,Telangana,CityE,F,34,Reseller,Referral
C01263,2025-06-07,West Bengal,CityE,M,18,Direct Buyer,Facebook Ads
C01264,2023-07-23,Kerala,CityB,F,33,Reseller,Influencer
C01265,2024-11-19,Rajasthan,CityE,F,33,Reseller,Organic
C01266,2025-02-20,West Bengal,CityC,F,24,Reseller,Organic
C01267,2024-04-08,Assam,CityB,F,43,Direct Buyer,Organic
C01268,2025-04-06,Delhi,CityC,F,38,Reseller,Referral
C01269,2024-09-11,Gujarat,CityB,F,28,Direct Buyer,Facebook Ads
C01270,2025-04-12,Telangana,CityE,F,25,Reseller,Organic
C01271,2023-09-11,Karnataka,CityC,M,43,Direct Buyer,Referral
C01272,2024-03-22,Uttar Pradesh,CityC,F,29,Reseller,Referral
C01273,2024-07-17,Karnataka,CityC,F,30,Direct Buyer,Organic
C01274,2024-11-06,Kerala,CityB,F,30,Reseller,Organic
C01275,2023-07-24,West Bengal,CityD,F,48,Reseller,Organic
C01276,2024-04-02,Karnataka,CityE,M,28,Reseller,Organic
C01277,2023-12-26,Bihar,CityC,F,29,Direct Buyer,Google Ads
C01278,2023-12-17,Gujarat,CityD,F,23,Reseller,Google Ads
C01279,2024-06-20,Maharashtra,CityE,M,26,Direct Buyer,Google Ads
C01280,2023-05-04,Maharashtra,CityE,F,21,Reseller,Facebook Ads
C01281,2024-10-04,Kerala,CityC,F,23,Direct Buyer,Google Ads
C01282,2023-09-18,Assam,CityC,F,18,Reseller,Facebook Ads
C01283,2024-08-10,Odisha,CityB,F,37,Reseller,Facebook Ads
C01284,2024-11-26,West Bengal,CityD,F,31,Reseller,Facebook Ads
C01285,2025-06-20,Karnataka,CityD,F,31,Reseller,Referral
C01286,2024-09-22,Gujarat,CityC,F,29,Reseller,Organic
C01287,2024-08-15,Madhya Pradesh,CityE,M,30,Direct Buyer,Facebook Ads
C01288,2025-02-19,Jammu & Kashmir,CityC,F,42,Direct Buyer,Organic
C01289,2024-03-27,Haryana,CityE,F,23,Direct Buyer,Referral
C01290,2023-03-28,Telangana,CityE,F,32,Reseller,Organic
C01291,2023-09-30,Assam,CityC,F,32,Reseller,Organic
C01292,2024-11-12,Gujarat,CityA,F,39,Direct Buyer,Influencer
C01293,2023-11-13,Chhattisgarh,CityD,M,33,Reseller,Organic
C01294,2023-08-26,Odisha,CityE,M,33,Direct Buyer,Organic
C01295,2023-01-18,Rajasthan,CityE,M,19,Reseller,Organic
C01296,2024-03-12,Andhra Pradesh,CityA,M,23,Direct Buyer,Google Ads
C01297,2025-06-26,Andhra Pradesh,CityB,F,20,Reseller,Referral
C01298,2023-06-25,Kerala,CityA,F,18,Direct Buyer,Referral
C01299,2025-05-27,Delhi,CityA,F,33,Reseller,Google Ads
C01300,2024-05-23,Telangana,CityE,F,27,Direct Buyer,Organic
C01301,2025-01-27,Kerala,CityD,M,33,Reseller,Organic
C01302,2024-02-14,Karnataka,CityA,F,30,Direct Buyer,Organic
C01303,2024-02-28,Karnataka,CityB,M,31,Direct Buyer,Facebook Ads
C01304,2023-06-15,West Bengal,CityC,F,40,Reseller,Referral
C01305,2023-10-10,Assam,CityA,M,30,Reseller,Organic
C01306,2023-09-09,Telangana,CityA,M,35,Reseller,Organic
C01307,2023-10-12,Telangana,CityB,M,27,Reseller,Organic
C01308,2023-06-29,Uttar Pradesh,CityD,M,36,Reseller,Referral
C01309,2025-05-24,Chhattisgarh,CityA,F,20,Reseller,Organic
C01310,2025-03-25,Assam,CityA,M,18,Reseller,Organic
C01311,2023-05-03,Jammu & Kashmir,CityD,M,46,Direct Buyer,Organic
C01312,2025-03-14,Tamil Nadu,CityB,M,44,Direct Buyer,Facebook Ads
C01313,2025-02-14,Assam,CityA,M,18,Reseller,Facebook Ads
C01314,2023-08-13,Gujarat,CityD,M,29,Direct Buyer,Organic
C01315,2024-01-30,Jharkhand,CityA,M,31,Direct Buyer,Facebook Ads
C01316,2024-11-14,Haryana,CityC,F,35,Reseller,Referral
C01317,2024-10-14,Chhattisgarh,CityE,M,43,Reseller,Influencer
C01318,2025-06-21,Haryana,CityC,F,21,Reseller,Organic
C01319,2024-02-24,Madhya Pradesh,CityA,F,21,Direct Buyer,Referral
C01320,2025-07-02,Jammu & Kashmir,CityB,F,29,Direct Buyer,Referral
C01321,2023-07-27,Jammu & Kashmir,CityE,F,22,Reseller,Organic
C01322,2025-04-02,Gujarat,CityC,F,18,Direct Buyer,Facebook Ads
C01323,2025-03-29,Telangana,CityD,F,28,Reseller,Organic
C01324,2023-01-08,Uttar Pradesh,CityB,F,36,Reseller,Organic
C01325,2023-04-20,Haryana,CityC,F,29,Direct Buyer,Organic
C01326,2023-05-12,Tamil Nadu,CityD,F,34,Direct Buyer,Organic
C01327,2023-09-10,Maharashtra,CityA,M,33,Reseller,Organic
C01328,2024-04-29,Assam,CityD,M,21,Reseller,Referral
C01329,2024-02-13,Jharkhand,CityC,M,30,Direct Buyer,Facebook Ads
C01330,2023-08-21,Madhya Pradesh,CityC,M,18,Direct Buyer,Facebook Ads
C01331,2025-05-21,Tamil Nadu,CityA,M,25,Direct Buyer,Organic
C01332,2023-03-09,Tamil Nadu,CityD,F,30,Reseller,Referral
C01333,2025-07-10,Haryana,CityD,M,29,Reseller,Google Ads
C01334,2023-03-13,Jharkhand,CityA,M,19,Reseller,Organic
C01335,2025-02-20,Andhra Pradesh,CityD,F,21,Reseller,Referral
C01336,2024-11-08,Jharkhand,CityA,F,32,Direct Buyer,Facebook Ads
C01337,2024-01-06,Kerala,CityB,M,36,Reseller,Referral
C01338,2024-01-29,Bihar,CityC,F,28,Reseller,Organic
C01339,2024-08-11,Tamil Nadu,CityB,M,27,Reseller,Organic
C01340,2025-03-10,Karnataka,CityE,F,37,Reseller,Referral
C01341,2023-01-14,Odisha,CityE,F,23,Direct Buyer,Influencer
C01342,2024-08-28,Kerala,CityE,F,43,Direct Buyer,Organic
C01343,2024-03-14,Telangana,CityA,F,19,Reseller,Influencer
C01344,2023-07-21,Odisha,CityD,F,38,Direct Buyer,Organic
C01345,2023-10-19,Uttar Pradesh,CityB,M,34,Direct Buyer,Organic
C01346,2024-09-14,Chhattisgarh,CityB,M,49,Direct Buyer,Organic
C01347,2023-06-10,Punjab,CityB,M,21,Reseller,Referral
C01348,2025-04-26,Telangana,CityB,F,18,Reseller,Organic
C01349,2025-01-23,Kerala,CityE,M,39,Reseller,Organic
C01350,2023-06-30,Haryana,CityB,F,18,Direct Buyer,Google Ads
C01351,2025-03-15,Telangana,CityD,F,34,Direct Buyer,Influencer
C01352,2023-04-20,Odisha,CityE,F,39,Reseller,Organic
C01353,2023-12-06,Tamil Nadu,CityB,F,33,Reseller,Organic
C01354,2023-02-24,Gujarat,CityA,F,31,Reseller,Google Ads
C01355,2023-07-26,Punjab,CityC,F,33,Reseller,Referral
C01356,2024-05-10,West Bengal,CityC,M,36,Direct Buyer,Organic
C01357,2024-08-23,Bihar,CityC,M,34,Reseller,Influencer
C01358,2024-07-25,Punjab,CityE,F,20,Reseller,Organic
C01359,2023-05-16,Odisha,CityB,F,44,Direct Buyer,Referral
C01360,2023-03-27,Telangana,CityE,F,30,Reseller,Organic
C01361,2023-04-28,Madhya Pradesh,CityD,F,34,Direct Buyer,Referral
C01362,2023-11-26,Haryana,CityA,M,35,Reseller,Organic
C01363,2023-10-19,Delhi,CityA,F,39,Direct Buyer,Facebook Ads
C01364,2023-07-22,Tamil Nadu,CityC,M,38,Reseller,Influencer
C01365,2024-10-23,Haryana,CityC,M,31,Direct Buyer,Referral
C01366,2023-09-13,Tamil Nadu,CityC,F,30,Reseller,Referral
C01367,2023-07-12,West Bengal,CityB,M,33,Reseller,Organic
C01368,2024-01-06,Odisha,CityD,F,38,Direct Buyer,Google Ads
C01369,2024-05-05,Delhi,CityD,F,21,Reseller,Influencer
C01370,2023-05-02,Maharashtra,CityD,F,35,Direct Buyer,Google Ads
C01371,2023-08-13,Chhattisgarh,CityD,F,22,Reseller,Referral
C01372,2023-02-25,Telangana,CityC,F,44,Reseller,Influencer
C01373,2023-09-29,Telangana,CityA,F,32,Direct Buyer,Organic
C01374,2023-11-26,Punjab,CityC,M,26,Direct Buyer,Referral
C01375,2024-01-07,Maharashtra,CityD,M,33,Direct Buyer,Referral
C01376,2024-03-07,Maharashtra,CityC,M,30,Direct Buyer,Referral
C01377,2023-11-14,Karnataka,CityD,F,28,Reseller,Google Ads
C01378,2023-10-08,Kerala,CityE,M,18,Direct Buyer,Facebook Ads
C01379,2023-10-15,Andhra Pradesh,CityA,M,21,Reseller,Organic
C01380,2024-11-23,Karnataka,CityE,M,28,Reseller,Organic
C01381,2024-09-10,West Bengal,CityB,M,18,Reseller,Organic
C01382,2023-12-05,Assam,CityC,M,25,Reseller,Referral
C01383,2024-05-02,Uttar Pradesh,CityB,F,26,Direct Buyer,Organic
C01384,2023-03-26,Telangana,CityC,M,23,Reseller,Organic
C01385,2024-03-23,Rajasthan,CityE,F,36,Direct Buyer,Facebook Ads
C01386,2024-03-26,Chhattisgarh,CityD,M,22,Reseller,Google Ads
C01387,2024-03-10,Jammu & Kashmir,CityD,F,30,Reseller,Influencer
C01388,2023-11-04,Haryana,CityC,F,27,Reseller,Influencer
C01389,2023-06-21,Odisha,CityD,F,29,Direct Buyer,Google Ads
C01390,2024-10-19,Gujarat,CityE,M,42,Reseller,Organic
C01391,2023-04-15,Madhya Pradesh,CityD,F,31,Direct Buyer,Google Ads
C01392,2024-07-02,Andhra Pradesh,CityE,F,32,Reseller,Organic
C01393,2025-07-05,West Bengal,CityB,M,23,Reseller,Facebook Ads
C01394,2024-05-12,Madhya Pradesh,CityE,M,35,Direct Buyer,Referral
C01395,2025-05-02,Andhra Pradesh,CityA,F,34,Direct Buyer,Google Ads
C01396,2024-01-14,Telangana,CityA,F,33,Reseller,Organic
C01397,2023-07-03,Andhra Pradesh,CityA,M,20,Direct Buyer,Organic
C01398,2024-03-11,Karnataka,CityC,M,25,Direct Buyer,Referral
C01399,2024-01-11,Maharashtra,CityC,F,41,Direct Buyer,Organic
C01400,2025-05-20,Karnataka,CityC,M,24,Direct Buyer,Influencer
C01401,2023-01-20,Punjab,CityE,F,42,Direct Buyer,Referral
C01402,2023-09-23,Madhya Pradesh,CityC,M,25,Reseller,Referral
C01403,2024-05-02,Bihar,CityB,M,31,Direct Buyer,Influencer
C01404,2024-05-18,Odisha,CityA,F,28,Reseller,Referral
C01405,2023-08-30,Kerala,CityE,F,23,Direct Buyer,Organic
C01406,2023-08-28,Kerala,CityA,M,23,Reseller,Organic
C01407,2023-04-17,Andhra Pradesh,CityC,M,24,Reseller,Referral
C01408,2024-08-29,West Bengal,CityE,F,31,Direct Buyer,Google Ads
C01409,2024-12-21,Gujarat,CityD,M,37,Reseller,Google Ads
C01410,2024-03-06,Maharashtra,CityB,M,30,Reseller,Influencer
C01411,2023-08-24,Delhi,CityC,F,29,Direct Buyer,Organic
C01412,2023-01-07,Uttar Pradesh,CityC,M,39,Direct Buyer,Organic
C01413,2024-02-25,Rajasthan,CityB,F,30,Direct Buyer,Organic
C01414,2023-09-10,Chhattisgarh,CityB,M,25,Reseller,Facebook Ads
C01415,2023-02-02,Bihar,CityD,F,22,Direct Buyer,Organic
C01416,2024-02-15,Jammu & Kashmir,CityC,F,40,Reseller,Organic
C01417,2024-03-04,Jammu & Kashmir,CityC,F,27,Reseller,Referral
C01418,2023-06-05,Bihar,CityA,M,25,Direct Buyer,Organic
C01419,2024-03-24,Bihar,CityE,M,24,Direct Buyer,Facebook Ads
C01420,2024-07-06,Chhattisgarh,CityE,M,39,Reseller,Referral
C01421,2023-11-09,Rajasthan,CityA,M,25,Reseller,Organic
C01422,2023-05-05,Jharkhand,CityE,F,37,Reseller,Organic
C01423,2023-02-21,Chhattisgarh,CityB,M,28,Reseller,Google Ads
C01424,2024-02-22,Haryana,CityE,F,20,Reseller,Organic
C01425,2023-05-14,Kerala,CityE,M,27,Direct Buyer,Organic
C01426,2023-12-05,Jammu & Kashmir,CityA,F,29,Direct Buyer,Organic
C01427,2024-02-24,Jammu & Kashmir,CityD,M,29,Direct Buyer,Organic
C01428,2024-11-21,Haryana,CityE,M,28,Reseller,Google Ads
C01429,2024-06-03,West Bengal,CityE,M,27,Direct Buyer,Organic
C01430,2024-01-02,Uttar Pradesh,CityD,F,23,Reseller,Influencer
C01431,2024-11-05,Haryana,CityA,F,30,Reseller,Organic
C01432,2024-10-29,Uttar Pradesh,CityD,F,34,Reseller,Google Ads
C01433,2023-11-04,Kerala,CityA,M,18,Direct Buyer,Google Ads
C01434,2025-05-01,Jammu & Kashmir,CityB,F,40,Direct Buyer,Referral
C01435,2023-04-11,Jammu & Kashmir,CityA,M,18,Reseller,Facebook Ads
C01436,2024-07-15,Andhra Pradesh,CityB,F,30,Reseller,Organic
C01437,2023-11-11,Telangana,CityB,F,33,Reseller,Referral
C01438,2024-10-26,Gujarat,CityA,M,25,Direct Buyer,Organic
C01439,2023-01-03,Gujarat,CityC,F,18,Reseller,Organic
C01440,2024-09-14,Madhya Pradesh,CityA,M,29,Reseller,Facebook Ads
C01441,2023-11-01,Uttar Pradesh,CityE,M,31,Direct Buyer,Organic
C01442,2023-06-12,Chhattisgarh,CityE,F,20,Reseller,Google Ads
C01443,2024-10-31,Maharashtra,CityC,F,23,Reseller,Organic
C01444,2024-11-07,Kerala,CityB,F,37,Reseller,Referral
C01445,2024-11-03,Gujarat,CityC,F,30,Direct Buyer,Influencer
C01446,2024-05-16,West Bengal,CityE,M,18,Reseller,Facebook Ads
C01447,2023-08-27,Madhya Pradesh,CityC,F,33,Direct Buyer,Referral
C01448,2025-01-26,Telangana,CityA,F,22,Direct Buyer,Facebook Ads
C01449,2023-06-03,Delhi,CityC,F,23,Reseller,Influencer
C01450,2024-02-14,Bihar,CityB,F,31,Reseller,Organic
C01451,2023-10-09,Odisha,CityA,F,30,Reseller,Referral
C01452,2024-07-10,Delhi,CityD,M,26,Reseller,Organic
C01453,2024-10-01,Delhi,CityE,M,25,Direct Buyer,Organic
C01454,2023-01-13,Kerala,CityE,M,27,Direct Buyer,Organic
C01455,2023-05-19,Rajasthan,CityC,M,23,Reseller,Organic
C01456,2023-08-10,Assam,CityA,F,38,Reseller,Referral
C01457,2024-08-18,Rajasthan,CityD,M,18,Reseller,Google Ads
C01458,2023-05-29,Karnataka,CityA,F,28,Reseller,Google Ads
C01459,2025-03-16,Madhya Pradesh,CityE,F,18,Direct Buyer,Referral
C01460,2025-03-15,Jharkhand,CityA,F,37,Reseller,Organic
C01461,2023-02-21,West Bengal,CityD,F,28,Direct Buyer,Organic
C01462,2024-07-02,Andhra Pradesh,CityC,M,21,Reseller,Organic
C01463,2025-06-06,Jammu & Kashmir,CityB,F,35,Direct Buyer,Referral
C01464,2023-03-02,Assam,CityA,M,18,Direct Buyer,Organic
C01465,2025-02-11,Haryana,CityB,F,32,Reseller,Referral
C01466,2023-11-07,Jammu & Kashmir,CityE,F,39,Reseller,Influencer
C01467,2024-10-04,Kerala,CityC,M,31,Reseller,Facebook Ads
C01468,2023-03-05,Karnataka,CityC,F,25,Reseller,Google Ads
C01469,2023-10-05,Gujarat,CityA,F,20,Direct Buyer,Facebook Ads
C01470,2024-12-26,Punjab,CityC,F,38,Direct Buyer,Organic
C01471,2025-01-29,Delhi,CityA,M,37,Direct Buyer,Organic
C01472,2024-09-26,Punjab,CityA,M,24,Direct Buyer,Google Ads
C01473,2023-03-03,Rajasthan,CityB,F,25,Reseller,Facebook Ads
C01474,2023-08-16,Jharkhand,CityC,M,39,Direct Buyer,Referral
C01475,2023-01-10,Jharkhand,CityA,M,34,Direct Buyer,Organic
C01476,2024-11-04,West Bengal,CityB,M,18,Reseller,Referral
C01477,2024-10-09,Assam,CityD,M,28,Reseller,Organic
C01478,2023-12-04,Bihar,CityB,F,28,Reseller,Organic
C01479,2023-08-16,Madhya Pradesh,CityB,M,31,Reseller,Organic
C01480,2023-03-26,Uttar Pradesh,CityA,F,30,Reseller,Organic
C01481,2024-10-29,Bihar,CityE,F,25,Direct Buyer,Organic
C01482,2025-03-21,Assam,CityE,M,31,Direct Buyer,Organic
C01483,2025-02-14,Karnataka,CityE,M,26,Reseller,Facebook Ads
C01484,2025-05-30,West Bengal,CityB,F,57,Reseller,Referral
C01485,2024-07-31,Maharashtra,CityA,F,30,Direct Buyer,Referral
C01486,2024-05-09,Andhra Pradesh,CityC,M,29,Direct Buyer,Referral
C01487,2025-05-19,West Bengal,CityB,F,44,Reseller,Influencer
C01488,2024-07-10,Bihar,CityB,F,19,Direct Buyer,Organic
C01489,2023-10-23,Maharashtra,CityA,F,29,Direct Buyer,Organic
C01490,2023-11-08,Chhattisgarh,CityD,F,22,Direct Buyer,Referral
C01491,2023-06-05,Jammu & Kashmir,CityB,M,35,Reseller,Organic
C01492,2024-06-01,Kerala,CityD,F,26,Reseller,Referral
C01493,2023-02-06,Madhya Pradesh,CityD,M,34,Direct Buyer,Referral
C01494,2024-01-07,Gujarat,CityE,F,34,Reseller,Influencer
C01495,2023-12-17,Tamil Nadu,CityA,M,36,Direct Buyer,Google Ads
C01496,2025-03-24,Madhya Pradesh,CityD,M,34,Reseller,Influencer
C01497,2025-01-23,Andhra Pradesh,CityA,M,28,Reseller,Organic
C01498,2023-03-19,Karnataka,CityE,M,18,Reseller,Google Ads
C01499,2024-02-21,Rajasthan,CityA,M,38,Reseller,Organic
C01500,2023-10-03,Rajasthan,CityB,F,41,Direct Buyer,Referral
C01501,2024-08-07,Tamil Nadu,CityD,M,22,Reseller,Facebook Ads
C01502,2024-07-09,Jammu & Kashmir,CityA,M,35,Direct Buyer,Organic
C01503,2024-03-25,Bihar,CityC,F,20,Direct Buyer,Referral
C01504,2025-06-09,Delhi,CityA,F,31,Reseller,Organic
C01505,2024-02-22,Assam,CityD,M,33,Direct Buyer,Organic
C01506,2025-05-19,West Bengal,CityE,M,26,Reseller,Influencer
C01507,2025-07-02,Odisha,CityE,F,30,Direct Buyer,Organic
