order_id,payment_date,amount,method,success
O016898,2025-02-09 00:35:28,5807.67,COD,1
O016899,2025-05-19 14:38:04,2558.39,Card,1
O016900,2024-11-29 11:25:54,1271.99,COD,1
O016901,2024-02-03 04:00:03,1790.42,COD,1
O016902,2024-08-22 09:36:55,2096.5,UPI,1
O016903,2025-01-01 00:37:54,1803.09,UPI,1
O016904,2024-05-19 02:50:53,4838.1,UPI,1
O016905,2025-06-19 05:40:27,2394.94,UPI,1
O016906,2025-03-31 05:10:34,2160.98,COD,1
O016907,2025-01-03 13:04:01,3273.98,UPI,1
O016908,2024-06-29 02:17:04,3820.8,Wallet,1
O016909,2024-08-06 03:27:25,3878.32,UPI,1
O016910,2024-12-06 17:17:55,2603.1,Card,1
O016911,2025-06-24 07:05:04,2074.0,COD,1
O016912,2025-04-02 09:27:42,390.62,UPI,0
O016913,2024-07-13 12:26:56,6954.99,COD,1
O016914,2025-02-26 06:58:13,4996.89,UPI,1
O016915,2025-02-07 10:20:52,6862.8,Wallet,1
O016916,2025-03-24 00:28:16,2615.9,Card,1
O016917,2025-05-04 02:29:35,3783.53,COD,1
O016918,2025-01-24 12:21:01,6617.05,Card,1
O016919,2024-02-29 11:31:35,1104.6,UPI,1
O016920,2025-05-21 08:57:32,2999.41,COD,1
O016921,2024-09-20 12:28:52,6463.34,COD,0
O016922,2025-07-01 16:48:02,784.52,UPI,1
O016923,2024-09-03 20:15:30,3595.21,Wallet,1
O016924,2024-06-20 11:54:36,4240.55,COD,1
O016925,2025-02-09 08:59:06,4384.97,COD,1
O016926,2024-04-17 23:37:12,4980.32,COD,1
O016927,2025-07-05 07:10:08,4470.41,UPI,1
O016928,2024-11-19 20:34:56,2947.64,Wallet,1
O016929,2024-04-28 03:42:11,2920.08,UPI,1
O016930,2025-05-02 14:36:44,5255.28,UPI,1
O016931,2024-04-08 00:15:30,5334.4,UPI,1
O016932,2024-06-16 22:13:52,2270.82,UPI,1
O016933,2024-07-13 01:32:50,3172.63,UPI,1
O016934,2024-05-21 21:57:45,3143.6,UPI,0
O016935,2024-10-29 06:14:00,5104.84,Card,1
O016936,2024-03-07 01:21:36,1636.16,COD,0
O016937,2024-05-29 09:55:35,649.28,COD,1
O016938,2025-02-10 23:17:11,3575.61,UPI,1
O016939,2024-07-03 12:26:05,860.7,UPI,1
O016940,2024-01-11 16:37:15,1310.25,UPI,1
O016941,2024-08-18 15:57:44,820.27,COD,1
O016942,2025-01-09 20:53:29,2924.69,COD,1
O016943,2024-10-15 22:58:18,4984.06,UPI,1
O016944,2025-03-07 15:47:55,4541.84,Wallet,1
O016945,2024-03-26 09:56:37,5656.26,UPI,1
O016946,2024-06-20 01:59:30,3916.05,COD,1
O016947,2024-03-22 19:38:13,6053.35,Card,1
O016948,2024-10-26 06:34:39,2799.72,UPI,1
O016949,2024-11-19 01:56:38,2049.07,Wallet,1
O016950,2024-11-25 12:13:32,1220.64,Wallet,0
O016951,2024-01-15 13:36:55,2988.55,COD,1
O016952,2024-10-03 16:38:42,2638.58,Card,1
O016953,2025-01-25 21:19:08,893.74,UPI,1
O016954,2025-01-10 00:53:55,9653.67,UPI,1
O016955,2024-12-22 07:37:57,6263.44,UPI,1
O016956,2024-08-25 06:12:40,3289.7,UPI,1
O016957,2024-07-23 19:50:43,6109.65,UPI,0
O016958,2024-11-02 09:08:43,6299.79,COD,1
O016959,2025-06-08 11:08:40,6069.78,UPI,1
O016960,2025-01-26 10:10:10,7982.67,UPI,1
O016961,2024-04-05 09:18:13,7238.22,UPI,1
O016962,2025-07-13 23:27:39,3706.37,UPI,1
O016963,2024-02-15 05:03:32,2876.82,NetBanking,1
O016964,2024-10-16 02:27:04,5428.85,COD,1
O016965,2024-07-21 00:20:53,3731.9,COD,1
O016966,2024-12-04 22:22:09,5574.96,UPI,0
O016967,2024-07-25 06:38:11,1907.13,COD,1
O016968,2024-03-05 09:31:22,7635.45,UPI,1
O016969,2025-06-21 08:42:34,1443.24,UPI,1
O016970,2024-11-24 13:30:04,5088.45,COD,1
O016971,2025-06-02 21:44:48,3522.16,COD,1
O016972,2024-02-24 10:07:07,6896.99,UPI,0
O016973,2025-04-10 08:51:37,1567.43,COD,1
O016974,2025-07-03 05:39:44,3337.6,Card,1
O016975,2025-02-15 14:21:20,5298.2,COD,1
O016976,2025-02-21 19:44:35,3533.23,UPI,1
O016977,2024-04-15 01:55:09,540.6,UPI,1
O016978,2024-05-04 17:05:21,2764.69,UPI,1
O016979,2024-02-28 03:34:03,2864.85,COD,1
O016980,2024-07-28 11:00:39,1987.16,Card,0
O016981,2024-01-31 17:49:09,8034.05,UPI,1
O016982,2024-05-08 21:40:59,1782.87,UPI,1
O016983,2025-04-05 11:30:12,1538.58,Card,1
O016984,2024-09-08 23:04:32,9347.91,COD,1
O016985,2024-11-28 09:07:30,3037.72,COD,1
O016986,2025-06-30 15:54:05,3367.54,NetBanking,1
O016987,2025-01-20 16:03:57,789.41,UPI,1
O016988,2025-01-16 23:27:53,6212.42,COD,1
O016989,2025-01-09 17:57:54,3585.85,UPI,1
O016990,2024-09-05 18:34:45,4583.63,COD,1
O016991,2025-07-05 23:48:40,342.62,Card,1
O016992,2024-09-14 19:22:50,5275.14,UPI,1
O016993,2024-04-15 14:12:37,5550.47,UPI,0
O016994,2025-05-23 23:06:34,2812.27,Card,1
O016995,2025-04-29 22:18:09,3245.72,UPI,0
O016996,2025-04-18 05:13:15,7344.47,UPI,1
O016997,2025-06-17 02:01:28,8841.88,UPI,1
O016998,2025-06-21 14:07:50,3793.84,COD,1
O016999,2024-06-26 07:27:09,6554.59,COD,1
O017000,2025-06-01 18:59:06,1788.89,Wallet,1
O017001,2024-03-05 19:19:36,2238.93,Wallet,1
O017002,2024-03-16 07:24:03,2997.81,NetBanking,1
O017003,2024-05-27 16:20:31,1752.09,Wallet,1
O017004,2025-06-08 14:14:17,2064.18,COD,1
O017005,2025-02-03 06:38:08,168.5,COD,1
O017006,2025-02-02 18:31:44,1486.76,COD,1
O017007,2024-01-18 21:24:49,5878.86,UPI,1
O017008,2025-07-12 11:17:30,1326.93,NetBanking,1
O017009,2024-10-24 06:08:34,3345.81,Wallet,1
O017010,2025-06-11 02:36:45,2193.7,UPI,1
O017011,2025-04-16 09:46:11,5598.7,UPI,1
O017012,2025-03-16 10:21:59,5585.14,UPI,1
O017013,2025-02-22 19:27:14,4389.45,UPI,1
O017014,2024-03-14 23:17:07,1989.4,UPI,1
O017015,2024-08-13 07:36:17,3714.45,NetBanking,1
O017016,2024-09-24 07:46:40,2747.83,UPI,1
O017017,2024-01-08 09:18:53,6187.99,COD,1
O017018,2024-07-20 13:11:19,1291.47,UPI,1
O017019,2024-02-01 05:36:22,362.57,COD,1
O017020,2024-04-30 01:06:01,1380.18,COD,1
O017021,2025-01-05 02:26:09,4135.76,Wallet,1
O017022,2024-06-27 20:21:27,2293.63,COD,1
O017023,2024-09-25 22:28:57,1947.0,NetBanking,1
O017024,2024-09-12 07:35:14,8817.2,COD,1
O017025,2024-11-23 20:55:34,868.32,NetBanking,0
O017026,2025-04-04 07:41:36,1464.96,COD,1
O017027,2025-02-17 15:32:11,3524.66,Wallet,1
O017028,2024-09-02 20:57:00,3642.19,COD,1
O017029,2025-07-14 11:39:10,5013.04,COD,1
O017030,2024-04-20 08:32:29,11214.31,UPI,0
O017031,2024-09-27 14:47:52,433.0,UPI,1
O017032,2025-07-23 22:27:15,1169.76,UPI,1
O017033,2025-05-12 21:34:34,3102.63,UPI,1
O017034,2024-02-29 12:29:49,3882.5,COD,1
O017035,2024-08-10 01:40:32,8942.59,UPI,1
O017036,2025-06-06 03:33:20,2319.01,Card,1
O017037,2024-02-09 21:08:14,8533.06,UPI,1
O017038,2024-06-18 22:14:05,2335.39,UPI,1
O017039,2024-09-21 18:59:30,4922.72,NetBanking,1
O017040,2025-03-17 18:29:16,2187.86,UPI,1
O017041,2025-07-24 22:06:47,4721.66,UPI,1
O017042,2025-06-07 07:06:39,9324.92,NetBanking,1
O017043,2025-03-21 15:48:47,3944.23,COD,1
O017044,2024-05-24 21:05:57,2188.1,COD,1
O017045,2024-03-28 13:01:18,2211.49,UPI,1
O017046,2025-07-13 05:49:20,2539.16,UPI,0
O017047,2024-12-29 20:57:57,2558.14,COD,1
O017048,2025-01-16 09:43:28,2006.18,COD,1
O017049,2024-12-06 23:11:41,3496.66,UPI,1
O017050,2024-11-09 18:53:22,3073.64,UPI,1
O017051,2025-07-25 17:12:11,5258.95,Wallet,1
O017052,2024-11-26 14:28:49,8184.47,COD,1
O017053,2024-11-26 00:43:08,4914.78,Card,1
O017054,2025-07-09 02:50:45,4296.95,COD,1
O017055,2024-08-07 07:34:24,8558.46,Card,1
O017056,2025-05-22 04:58:51,1557.51,COD,0
O017057,2025-03-31 05:00:51,1008.16,COD,1
O017058,2025-02-28 11:15:27,1738.32,UPI,1
O017059,2024-06-22 03:36:19,2690.7,UPI,1
O017060,2024-08-08 00:19:22,4017.93,Card,1
O017061,2024-11-15 02:55:47,2036.58,Card,1
O017062,2025-03-01 07:08:03,4478.54,COD,1
O017063,2024-08-24 03:23:05,8776.94,UPI,1
O017064,2025-04-15 03:11:37,3167.23,Card,1
O017065,2025-06-01 01:22:15,5874.69,Wallet,1
O017066,2024-01-25 01:24:17,624.03,UPI,0
O017067,2025-02-02 17:09:59,5822.21,UPI,1
O017068,2025-03-24 23:34:50,5935.5,UPI,1
O017069,2025-07-18 14:23:28,1114.57,COD,1
O017070,2024-11-06 07:36:28,8609.73,COD,1
O017071,2024-08-12 05:16:38,9426.82,UPI,1
O017072,2024-06-05 00:13:58,1080.81,UPI,1
O017073,2024-03-24 15:01:09,1689.34,Card,1
O017074,2024-03-25 16:04:51,4193.66,COD,1
O017075,2024-07-10 09:33:51,1407.62,NetBanking,1
O017076,2025-07-19 19:40:04,1786.56,NetBanking,1
O017077,2025-02-04 15:00:49,992.31,Card,1
O017078,2025-07-17 04:26:33,7135.9,UPI,1
O017079,2024-09-18 16:50:30,2811.62,UPI,1
O017080,2025-02-15 13:48:23,1885.71,UPI,1
O017081,2024-12-21 06:04:09,3242.98,COD,1
O017082,2025-03-11 00:34:59,2862.59,COD,1
O017083,2024-12-22 12:36:00,2001.23,UPI,1
O017084,2024-03-22 05:39:02,2445.78,UPI,1
O017085,2024-08-31 02:43:50,3097.54,COD,1
O017086,2025-02-11 23:56:45,1340.57,UPI,1
O017087,2025-03-14 13:30:54,1859.16,Card,1
O017088,2025-04-17 06:24:01,2578.92,Card,0
O017089,2024-12-24 05:32:58,2974.04,UPI,0
O017090,2024-08-15 19:49:51,3907.26,COD,1
O017091,2024-09-05 06:27:41,10954.06,UPI,1
O017092,2024-10-29 22:41:20,4018.15,COD,0
O017093,2024-03-14 23:35:51,323.84,COD,1
O017094,2024-09-24 19:53:39,1682.8,UPI,1
O017095,2024-09-20 04:22:15,3193.59,COD,1
O017096,2025-01-22 11:58:41,3663.96,Card,1
O017097,2024-10-03 15:29:00,3953.77,UPI,0
O017098,2025-02-08 07:50:05,5327.73,UPI,1
O017099,2024-07-25 18:27:30,6269.99,COD,1
O017100,2024-09-11 19:34:26,6948.44,COD,1
O017101,2024-06-16 13:17:55,4135.67,NetBanking,1
O017102,2024-11-21 08:04:40,1497.44,COD,1
O017103,2024-08-11 18:07:04,4058.67,UPI,1
O017104,2024-06-25 09:21:24,5075.18,COD,1
O017105,2024-12-25 17:14:21,250.89,UPI,1
O017106,2024-01-06 20:13:16,12909.63,UPI,1
O017107,2025-01-11 10:39:20,3583.84,COD,1
O017108,2024-05-09 23:32:00,4609.76,UPI,1
O017109,2024-10-06 19:45:32,2054.14,Card,1
O017110,2025-07-25 20:09:05,9765.69,COD,1
O017111,2024-06-28 00:17:17,1617.01,COD,1
O017112,2024-01-22 00:47:17,7420.48,UPI,0
O017113,2024-06-27 02:04:34,2119.12,COD,1
O017114,2025-04-06 18:41:19,5017.77,UPI,1
O017115,2024-11-04 16:53:30,7322.4,UPI,1
O017116,2024-10-04 19:54:35,5498.28,COD,1
O017117,2025-01-31 12:27:38,2085.86,UPI,1
O017118,2024-12-20 21:52:13,5144.76,Card,1
O017119,2025-05-09 09:06:14,485.73,Card,0
O017120,2024-08-29 04:04:20,4820.18,UPI,1
O017121,2024-03-28 14:50:15,2701.35,COD,1
O017122,2025-04-25 23:40:12,471.22,UPI,1
O017123,2025-04-09 19:49:49,1960.05,COD,1
O017124,2024-02-19 17:38:32,5877.78,UPI,1
O017125,2024-09-04 03:36:45,2933.16,Card,1
O017126,2024-11-01 13:54:02,3037.69,NetBanking,1
O017127,2024-02-09 01:08:57,3063.53,COD,1
O017128,2024-02-09 10:39:17,3266.3,UPI,0
O017129,2025-02-14 15:18:03,956.47,Wallet,1
O017130,2024-06-04 15:55:19,2781.77,COD,1
O017131,2024-01-23 03:48:43,7675.18,COD,1
O017132,2024-11-07 12:34:19,1954.26,COD,1
O017133,2024-01-23 04:06:59,230.94,UPI,1
O017134,2025-06-05 16:41:31,1745.6,UPI,1
O017135,2025-01-22 06:25:35,9977.25,UPI,1
O017136,2024-04-15 05:54:56,2805.92,UPI,1
O017137,2025-06-18 17:41:11,4405.82,UPI,1
O017138,2025-07-28 01:30:32,5074.53,NetBanking,1
O017139,2024-02-25 21:12:28,4019.52,UPI,1
O017140,2024-01-01 13:19:32,4313.42,UPI,1
O017141,2025-02-13 16:56:05,6661.85,UPI,1
O017142,2024-01-19 16:52:24,1092.15,COD,1
O017143,2025-07-29 04:15:32,2007.25,UPI,1
O017144,2024-07-26 05:43:29,7797.75,UPI,1
O017145,2024-11-28 15:04:34,2957.82,COD,1
O017146,2024-07-30 07:07:22,5930.35,Card,1
O017147,2025-07-29 10:43:21,438.29,UPI,1
O017148,2024-12-28 17:35:04,3399.1,UPI,1
O017149,2024-02-10 14:16:07,11205.68,UPI,1
O017150,2025-02-09 08:25:32,3020.7,Wallet,1
O017151,2025-01-04 16:55:24,2960.78,UPI,1
O017152,2024-12-01 10:48:21,5023.71,COD,1
O017153,2025-05-15 23:21:03,4017.04,UPI,1
O017154,2025-06-20 23:11:53,4478.68,UPI,1
O017155,2024-04-02 14:35:13,1152.07,COD,1
O017156,2024-08-19 19:40:39,1903.8,Card,1
O017157,2024-11-12 05:32:29,5247.01,UPI,1
O017158,2025-07-29 07:57:24,1247.46,UPI,1
O017159,2024-01-14 07:00:37,2486.65,UPI,1
O017160,2024-02-20 08:13:52,7400.93,COD,1
O017161,2025-06-18 20:24:12,2863.68,UPI,1
O017162,2025-01-12 18:59:32,1781.38,UPI,1
O017163,2025-05-04 18:35:20,8002.84,UPI,1
O017164,2024-08-18 13:06:39,2175.33,UPI,1
O017165,2024-05-23 19:01:40,2756.2,COD,1
O017166,2024-03-16 18:56:52,5184.45,UPI,1
O017167,2024-04-10 09:44:59,3078.86,COD,1
O017168,2024-02-27 14:11:07,1319.21,UPI,1
O017169,2025-03-29 04:39:46,1343.88,Card,1
O017170,2025-07-26 17:52:55,3633.13,COD,1
O017171,2024-01-14 23:11:09,1820.98,UPI,1
O017172,2024-04-12 11:33:43,3770.7,Card,1
O017173,2024-08-10 16:30:23,1070.12,Card,1
O017174,2025-02-09 18:45:59,3911.52,UPI,1
O017175,2024-03-20 11:23:53,2588.25,Wallet,1
O017176,2025-03-02 23:37:23,4153.74,NetBanking,1
O017177,2025-07-04 20:12:48,792.0,UPI,1
O017178,2025-06-04 04:27:58,2347.98,UPI,1
O017179,2024-08-01 08:55:03,5073.2,Wallet,1
O017180,2025-04-20 04:06:54,1490.15,UPI,1
O017181,2024-09-02 13:36:27,3524.95,COD,1
O017182,2024-01-28 08:08:41,2988.47,UPI,1
O017183,2024-01-26 17:54:13,2003.85,COD,1
O017184,2024-12-30 08:32:14,5530.05,Wallet,1
O017185,2024-02-03 08:43:26,1933.96,NetBanking,1
O017186,2024-11-13 00:29:14,5919.36,Card,1
O017187,2025-04-30 04:09:45,2075.32,COD,1
O017188,2024-07-17 22:13:40,1255.1,UPI,1
O017189,2025-04-13 03:49:23,5057.47,UPI,1
O017190,2024-09-19 01:57:41,608.69,COD,1
O017191,2024-08-08 15:43:58,1308.52,NetBanking,1
O017192,2025-04-20 04:35:49,3226.99,UPI,1
O017193,2024-11-13 08:57:50,2030.24,COD,1
O017194,2024-11-12 13:01:57,8269.86,UPI,1
O017195,2025-04-30 13:06:57,352.34,COD,1
O017196,2024-12-02 16:52:26,4751.86,UPI,0
O017197,2025-06-12 19:16:59,3821.3,Card,1
O017198,2024-12-13 18:46:53,491.51,Wallet,1
O017199,2025-05-09 09:37:43,3507.43,UPI,1
O017200,2024-12-25 19:05:59,6971.96,UPI,1
O017201,2024-11-11 06:40:21,575.39,UPI,1
O017202,2024-09-04 02:05:17,557.6,COD,1
O017203,2024-05-03 13:58:27,2881.93,UPI,1
O017204,2024-06-15 04:58:25,1462.1,Wallet,1
O017205,2024-07-10 16:32:05,4242.39,UPI,1
O017206,2025-01-26 22:28:41,2024.78,COD,1
O017207,2024-04-08 01:03:51,4357.25,COD,1
O017208,2024-02-08 10:42:54,5538.42,UPI,1
O017209,2025-06-08 18:35:14,6390.01,UPI,1
O017210,2025-04-13 04:54:52,913.78,UPI,1
O017211,2025-06-07 10:30:23,6590.47,COD,1
O017212,2024-02-03 14:16:47,5454.9,Card,1
O017213,2025-07-29 16:41:56,2539.07,COD,1
O017214,2024-04-20 16:11:52,2656.12,UPI,1
O017215,2025-05-13 08:04:26,8979.28,UPI,1
O017216,2024-10-18 10:57:29,5070.54,UPI,1
O017217,2024-08-15 09:53:35,6944.91,UPI,0
O017218,2024-05-12 23:58:30,6493.1,UPI,1
O017219,2024-12-03 17:31:07,5253.93,UPI,0
O017220,2024-06-17 16:46:42,2563.28,UPI,1
O017221,2024-05-31 14:45:09,8682.88,UPI,0
O017222,2025-07-08 01:23:09,2544.77,COD,1
O017223,2024-10-07 19:43:56,4433.84,COD,0
O017224,2025-03-01 09:20:54,1161.74,UPI,1
O017225,2025-06-05 05:22:51,1402.16,UPI,1
O017226,2025-05-02 07:42:26,4145.4,Card,1
O017227,2024-11-10 00:11:14,3427.65,UPI,1
O017228,2024-05-19 23:07:30,4340.93,UPI,1
O017229,2025-07-18 15:22:26,2497.46,UPI,0
O017230,2025-04-16 11:52:06,3050.28,UPI,1
O017231,2025-06-29 00:26:04,1507.45,UPI,0
O017232,2025-07-31 17:45:49,6116.34,COD,1
O017233,2024-06-19 09:37:24,4574.91,UPI,0
O017234,2025-07-21 21:37:39,2612.12,UPI,1
O017235,2025-04-14 03:28:37,11839.93,COD,1
O017236,2024-05-10 00:39:41,2573.32,UPI,1
O017237,2025-04-10 20:24:17,6675.67,UPI,1
O017238,2024-12-23 05:10:19,219.88,COD,1
O017239,2024-05-21 06:22:06,3506.48,Card,1
O017240,2024-09-30 19:23:30,2338.62,COD,1
O017241,2024-03-04 03:42:41,2630.85,UPI,1
O017242,2025-03-16 02:35:09,3771.1,UPI,1
O017243,2024-05-08 05:51:42,4706.38,COD,1
O017244,2025-05-13 18:34:30,746.14,UPI,1
O017245,2024-04-22 10:57:15,1562.12,COD,1
O017246,2025-02-11 17:34:41,7418.99,UPI,1
O017247,2024-10-25 09:23:16,1889.01,UPI,1
O017248,2024-06-26 05:52:26,1354.96,UPI,1
O017249,2025-02-04 18:34:54,8593.76,COD,1
O017250,2025-03-13 00:07:53,868.03,COD,1
O017251,2024-02-22 05:26:32,5356.3,COD,1
O017252,2024-07-21 19:09:27,468.85,COD,1
O017253,2024-01-07 03:33:00,1804.96,UPI,1
O017254,2025-05-18 02:55:39,4017.86,Card,1
O017255,2025-06-17 22:51:26,5617.82,UPI,1
O017256,2024-07-01 00:19:57,3673.17,UPI,1
O017257,2025-01-05 15:01:52,4674.02,UPI,1
O017258,2024-02-10 16:31:29,10292.41,Card,1
O017259,2024-08-03 21:17:00,1744.52,UPI,0
O017260,2024-06-28 18:49:45,5668.74,Wallet,1
O017261,2024-09-02 00:52:04,4345.31,UPI,1
O017262,2025-01-23 04:58:20,1399.24,Wallet,0
O017263,2024-12-30 01:38:08,2783.67,UPI,1
O017264,2025-01-05 01:46:50,1594.71,COD,1
O017265,2025-01-08 03:29:53,7797.78,UPI,1
O017266,2024-02-24 05:26:32,3972.82,UPI,1
O017267,2024-07-12 21:18:29,3169.95,COD,1
O017268,2024-12-25 06:21:10,2499.0,UPI,1
O017269,2025-07-30 23:26:04,3363.18,UPI,1
O017270,2025-03-20 21:52:04,2953.62,UPI,1
O017271,2024-07-05 16:15:20,4324.37,COD,1
O017272,2024-04-25 03:50:21,6106.52,UPI,1
O017273,2024-01-31 21:26:33,5144.02,Card,0
O017274,2025-02-19 00:25:40,2351.32,NetBanking,1
O017275,2024-09-28 17:32:05,5838.01,UPI,1
O017276,2024-08-22 13:07:53,254.6,UPI,1
O017277,2024-10-27 17:52:24,3505.42,Card,1
O017278,2024-08-03 10:28:52,1979.36,UPI,1
O017279,2024-02-24 17:46:59,2168.68,COD,1
O017280,2025-07-06 23:24:11,2219.48,COD,1
O017281,2024-04-06 18:05:16,5982.99,UPI,1
O017282,2025-04-16 01:05:08,6014.27,Card,1
O017283,2024-01-04 07:24:20,5640.09,COD,1
O017284,2025-06-01 09:17:36,5363.22,COD,1
O017285,2024-12-09 06:28:04,6009.09,COD,1
O017286,2025-01-11 11:06:44,1684.09,UPI,1
O017287,2025-06-10 23:03:08,5175.15,Wallet,1
O017288,2025-01-12 19:24:19,9595.9,COD,1
O017289,2024-05-09 06:02:47,6938.43,UPI,1
O017290,2024-03-29 10:26:59,5263.25,NetBanking,1
O017291,2025-05-10 08:49:09,4733.64,COD,1
O017292,2025-02-03 12:43:58,871.46,UPI,0
O017293,2025-05-04 18:08:14,1063.48,UPI,1
O017294,2025-05-08 23:51:16,6258.87,COD,0
O017295,2024-07-23 14:10:55,944.05,UPI,1
O017296,2025-05-12 01:11:24,2066.79,Wallet,1
O017297,2024-08-28 11:22:44,2544.0,Card,1
O017298,2025-06-13 06:49:33,2175.66,COD,1
O017299,2024-04-18 02:22:14,2069.31,COD,1
O017300,2024-10-10 15:46:23,2076.23,Wallet,1
O017301,2024-05-09 02:10:05,2209.86,UPI,0
O017302,2024-12-19 10:52:42,8171.82,COD,1
O017303,2024-07-12 20:21:12,1683.74,UPI,1
O017304,2025-03-23 22:36:22,2063.31,COD,1
O017305,2024-02-13 20:33:38,3946.91,Wallet,1
O017306,2024-07-06 19:39:53,706.46,UPI,1
O017307,2024-05-28 14:48:58,2181.42,NetBanking,1
O017308,2025-01-23 09:03:11,2248.37,UPI,1
O017309,2024-11-30 16:43:00,732.93,Card,1
O017310,2024-05-17 21:18:00,3287.39,Card,1
O017311,2024-09-20 06:18:48,3448.45,Wallet,1
O017312,2024-06-27 18:24:55,1129.01,NetBanking,1
O017313,2024-05-08 21:38:36,1520.28,UPI,1
O017314,2024-03-01 08:29:50,3169.64,UPI,1
O017315,2024-09-08 19:33:42,653.65,UPI,1
O017316,2025-01-20 13:56:54,1920.3,UPI,1
O017317,2024-05-03 18:46:08,5059.07,COD,1
O017318,2024-06-17 09:16:47,5359.62,NetBanking,1
O017319,2025-05-17 20:13:11,5911.24,COD,1
O017320,2025-06-29 20:05:41,3995.91,COD,0
O017321,2025-05-10 16:00:54,1414.36,UPI,1
O017322,2025-01-13 05:09:50,5121.87,Card,1
O017323,2025-03-30 15:48:25,5682.1,COD,1
O017324,2024-12-20 22:39:42,3440.29,Wallet,1
O017325,2025-04-19 16:46:33,2733.82,Card,1
O017326,2025-06-09 18:12:42,2644.44,NetBanking,1
O017327,2025-06-26 06:59:45,10103.53,COD,1
O017328,2024-03-14 19:49:03,2304.01,NetBanking,1
O017329,2024-01-28 08:41:10,5538.46,COD,1
O017330,2024-01-12 23:23:39,3373.7,COD,1
O017331,2024-06-30 16:02:28,4876.88,COD,1
O017332,2024-05-15 23:45:18,2650.61,UPI,1
O017333,2025-04-26 13:17:04,10863.9,UPI,1
O017334,2024-06-13 11:31:01,2785.88,COD,1
O017335,2024-02-04 07:45:48,1647.88,NetBanking,1
O017336,2025-05-10 17:49:06,3639.6,COD,1
O017337,2025-02-10 15:40:08,3427.22,COD,1
O017338,2025-07-19 20:25:26,4353.82,UPI,1
O017339,2024-11-18 05:32:23,2111.88,UPI,1
O017340,2025-05-15 11:39:01,1431.02,COD,1
O017341,2025-01-10 14:21:28,4468.79,COD,1
O017342,2024-07-20 01:52:13,5853.09,Card,1
O017343,2025-05-17 13:27:24,3488.83,COD,1
O017344,2025-01-11 04:06:19,1423.84,COD,1
O017345,2024-05-06 07:57:15,2036.73,UPI,1
O017346,2024-05-10 22:42:34,1240.96,UPI,1
O017347,2025-06-27 20:20:03,724.3,COD,1
O017348,2024-10-30 20:03:35,2461.84,Wallet,1
O017349,2024-10-04 20:28:05,1608.04,NetBanking,1
O017350,2025-01-12 18:49:10,3892.69,UPI,1
O017351,2024-05-22 11:46:05,1345.14,COD,1
O017352,2024-03-25 10:13:16,3237.87,UPI,1
O017353,2024-06-01 15:59:36,7971.94,UPI,1
O017354,2024-07-16 08:01:53,8830.31,Card,1
O017355,2024-04-24 13:24:11,5055.06,NetBanking,1
O017356,2025-01-07 23:38:11,2524.26,UPI,1
O017357,2025-06-20 11:56:11,4768.0,COD,0
O017358,2024-10-01 13:38:57,3164.82,COD,1
O017359,2025-06-06 04:32:28,5414.64,UPI,1
O017360,2024-09-19 09:18:06,2797.98,Card,1
O017361,2024-04-02 06:33:10,3391.37,UPI,1
O017362,2024-11-26 07:35:35,1503.3,Wallet,1
O017363,2024-03-22 23:27:23,491.81,Card,0
O017364,2024-06-25 11:28:32,1163.16,COD,0
O017365,2024-03-09 10:06:02,3772.47,Card,1
O017366,2025-07-25 09:47:04,188.0,UPI,1
O017367,2024-09-26 16:06:57,1721.47,UPI,1
O017368,2024-05-12 07:00:37,2224.92,COD,1
O017369,2024-05-23 23:03:14,1428.2,Wallet,1
O017370,2024-04-29 06:24:15,3774.48,COD,1
O017371,2025-07-05 12:21:51,1872.26,COD,1
O017372,2024-08-29 00:39:49,3583.7,UPI,1
O017373,2024-04-21 14:52:52,3728.08,NetBanking,1
O017374,2024-07-13 23:01:55,11354.45,NetBanking,1
O017375,2024-02-07 00:07:25,5912.5,COD,1
O017376,2024-12-09 06:19:43,2873.87,Wallet,1
O017377,2024-12-23 12:05:38,5822.39,UPI,1
O017378,2024-07-17 19:21:13,1216.9,UPI,1
O017379,2024-09-29 10:21:10,2362.75,Card,1
O017380,2025-07-27 21:38:16,312.22,Card,1
O017381,2024-07-07 14:34:57,5346.08,COD,1
O017382,2024-10-20 11:05:02,1956.05,COD,0
O017383,2024-10-31 14:21:24,3102.61,COD,1
O017384,2025-03-18 12:10:56,6417.4,COD,1
O017385,2025-06-25 12:33:58,963.98,UPI,1
O017386,2024-08-15 14:00:49,3292.18,UPI,1
O017387,2024-11-10 05:37:30,2114.36,UPI,1
O017388,2024-02-13 15:28:00,2772.12,COD,1
O017389,2024-11-18 10:33:49,4709.29,UPI,1
O017390,2025-05-02 16:41:30,2132.5,NetBanking,1
O017391,2024-03-14 04:56:13,3023.94,Card,1
O017392,2024-02-02 21:17:01,426.46,COD,1
O017393,2024-10-28 21:54:43,2284.36,UPI,0
O017394,2024-11-13 22:23:50,3579.33,COD,1
O017395,2025-03-17 00:32:38,257.34,COD,1
O017396,2024-01-26 11:56:39,5507.28,UPI,1
O017397,2024-05-09 21:42:35,1713.26,COD,1
O017398,2025-07-18 21:11:52,4111.08,UPI,1
O017399,2024-01-21 03:54:54,2575.26,NetBanking,1
O017400,2024-02-22 09:49:07,3596.87,COD,1
O017401,2024-05-02 21:22:41,7628.95,COD,1
O017402,2024-12-28 20:29:45,5183.3,Card,1
